Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
FIAT,FIAT 500C Monotrim 1.0 Hybrid 70 CV,13.750 €,2023,57.000 km,Híbrido,70 cv,Málaga,https://www.coches.net/fiat-500c-monotrim-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2023-en-malaga-70475529-covo.aspx
FIAT,FIAT 500 Dolcevita 1.0 Hybrid 70 CV,11.450 €,2022,57.000 km,Híbrido,70 cv,Málaga,https://www.coches.net/fiat-500-dolcevita-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2022-en-malaga-70475531-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV iMT Concept,14.150 €,2021,66.000 km,Híbrido,100 cv,Málaga,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-imt-concept-5p-electrico-hibrido-2021-en-malaga-70475532-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6 GDI HEV Tecno Red DT,16.950 €,2020,60.000 km,Híbrido,141 cv,Las Palmas,https://www.coches.net/hyundai-kona-16-gdi-hev-tecno-red-dt-5p-electrico-hibrido-2020-en-las-palmas-70475712-covo.aspx
VOLVO,VOLVO XC40 1.5 T5 Twin Momentum Auto,25.900 €,2021,64.000 km,Híbrido enchufable,262 cv,Madrid,https://www.coches.net/volvo-xc40-15-t5-twin-momentum-auto-5p-electrico-hibrido-2020-en-madrid-70475905-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E Cabrio E 220 d,39.900 €,2019,35.000 km,Diesel,194 cv,Alicante,https://www.coches.net/mercedes-benz-clase-e-cabrio-e-220-d-2p-diesel-2019-en-alicante-70476352-covo.aspx
MG,MG eHS 1.5TGDI PHEV Luxury,24.900 €,2022,70.332 km,Híbrido enchufable,258 cv,Madrid,https://www.coches.net/mg-ehs-15tgdi-phev-luxury-5p-electrico-hibrido-2022-en-madrid-70477311-covo.aspx
MAZDA,MAZDA Mazda3 2.0 SKYACTIVG ZENITH SAFETY BLACK,20.490 €,2019,118.590 km,Híbrido,122 cv,Madrid,https://www.coches.net/mazda-mazda3-20-skyactivg-88kw-zenith-safety-black-5p-electrico-hibrido-2019-en-madrid-70477316-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVG 2.0 2WD AT Homura,25.990 €,2022,28.902 km,Híbrido,150 cv,Madrid,https://www.coches.net/mazda-cx-30-eskyactivg-20-110-kw-2wd-at-homura-5p-electrico-hibrido-2022-en-madrid-70477320-covo.aspx
MAZDA,MAZDA CX-5 2.0 GE 2WD AT Zenith Black,27.490 €,2022,30.974 km,Gasolina,165 cv,Madrid,https://www.coches.net/mazda-cx-5-20-ge-121kw-2wd-at-zenith-black-5p-gasolina-2022-en-madrid-70477323-covo.aspx
MAZDA,MAZDA Mazda3 2.0 eSKYACTIVG EXCLUSIVELINE AT,27.290 €,2024,14.057 km,Híbrido,122 cv,Madrid,https://www.coches.net/mazda-mazda3-20-eskyactivg-90kw-exclusiveline-at-5p-electrico-hibrido-2024-en-madrid-70477329-covo.aspx
MG,MG eHS 1.5TGDI PHEV Luxury,22.900 €,2022,43.075 km,Híbrido enchufable,258 cv,Madrid,https://www.coches.net/mg-ehs-15tgdi-phev-luxury-5p-electrico-hibrido-2022-en-madrid-70477334-covo.aspx
MAZDA,MAZDA CX-60 eSkyactiv PHEV AWD Homura,33.990 €,2022,86.760 km,Híbrido enchufable,327 cv,Madrid,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-homura-5p-electrico-hibrido-2022-en-madrid-70477335-covo.aspx
MAZDA,MAZDA CX-5 eSKY G MHEV 2.0 CenterLine Plus,30.490 €,2024,29.282 km,Híbrido,165 cv,Madrid,https://www.coches.net/mazda-cx-5-esky-g-mhev-20-121kw-centerline-plus-5p-electrico-hibrido-2023-en-madrid-70477337-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6 GDI HEV Maxx DCT,26.490 €,2023,64.516 km,Híbrido,141 cv,Madrid,https://www.coches.net/hyundai-kona-16-gdi-hev-maxx-dct-5p-electrico-hibrido-2023-en-madrid-70477339-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLK CLK 200 K ELEGANCE,9.990 €,2004,116.000 km,Gasolina,163 cv,Alicante,https://www.coches.net/mercedes-benz-clase-clk-clk-200-k-elegance-2p-gasolina-2004-en-alicante-70477790-covo.aspx
JEEP,JEEP Wrangler 2.0 Rubicon 8ATX E6D,59.900 €,2022,29.500 km,Híbrido enchufable,381 cv,Málaga,https://www.coches.net/jeep-wrangler-4p-20-380cv-rubicon-8atx-e6d-5p-electrico-hibrido-2023-en-malaga-70477983-covo.aspx
BMW,BMW Serie 5 540dA xDrive Touring,48.990 €,2021,106.000 km,Híbrido,340 cv,Pontevedra,https://www.coches.net/bmw-serie-5-540da-xdrive-touring-5p-electrico-hibrido-2022-en-pontevedra-70478341-covo.aspx
DACIA,DACIA Sandero Ambiance dCi EU6,7.990 €,2016,150.000 km,Diesel,75 cv,Las Palmas,https://www.coches.net/dacia-sandero-ambiance-dci-55kw-75cv-eu6-5p-diesel-2012-en-las-palmas-70478436-covo.aspx
PORSCHE,PORSCHE 911 Carrera,161.900 €,2025,15.800 km,Gasolina,394 cv,Murcia,https://www.coches.net/porsche-911-carrera-2p-gasolina-2026-en-murcia-70478493-covo.aspx
PEUGEOT,PEUGEOT 508 Allure BlueHDi SS 6vel MAN,15.900 €,2020,118.156 km,Diesel,130 cv,Murcia,https://www.coches.net/peugeot-508-5p-allure-bluehdi-96kw-ss-6vel-man-5p-diesel-2019-en-murcia-70478566-covo.aspx
KIA,KIA Sportage 1.6 MHEV Drive 4x2,16.490 €,2021,91.990 km,Híbrido,136 cv,Madrid,https://www.coches.net/kia-sportage-16-mhev-drive-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-madrid-70478742-covo.aspx
NISSAN,NISSAN QASHQAI dCi 115 CV E6D NCONNECTA,14.990 €,2019,124.999 km,Diesel,115 cv,Madrid,https://www.coches.net/nissan-qashqai-dci-85-kw-115-cv-e6d-nconnecta-5p-diesel-2018-en-madrid-70478807-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech Active Pack,12.900 €,2023,33.000 km,Gasolina,100 cv,Málaga,https://www.coches.net/peugeot-208-puretech-73kw-100cv-active-pack-5p-gasolina-2023-en-malaga-70478810-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLE Coupé GLE 400 d 4MATIC,82.900 €,2023,90.000 km,Diesel,330 cv,Murcia,https://www.coches.net/mercedes-benz-gle-coupe-gle-400-d-4matic-5p-diesel-2023-en-murcia-70478867-covo.aspx
ALFA,ALFA ROMEO Stelvio 2.2 Diesel SPRINT AWD,25.900 €,2021,65.000 km,Diesel,190 cv,Valencia,https://www.coches.net/alfa-romeo-stelvio-22-diesel-140kw-190cv-sprint-awd-5p-diesel-2022-en-valencia-70478924-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo GTI 1.8 TSI,15.990 €,2016,120.000 km,Gasolina,192 cv,Madrid,https://www.coches.net/volkswagen-polo-gti-18-tsi-192cv-3p-gasolina-2016-en-madrid-70478951-covo.aspx
RENAULT,RENAULT Clio Techno TCe,15.995 €,2024,30.000 km,Gasolina,90 cv,Las Palmas,https://www.coches.net/renault-clio-techno-tce-67-kw-91cv-5p-gasolina-2022-en-las-palmas-70479016-covo.aspx
FIAT,FIAT 500X 120TH 10 Firefly T3 120 cv SS,11.900 €,2019,93.000 km,Gasolina,120 cv,Málaga,https://www.coches.net/fiat-500x-120th-10-firefly-t3-88kw-120-cv-ss-5p-gasolina-2019-en-malaga-70479193-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Business 2.0 TDI DSG,15.490 €,2020,135.000 km,Diesel,122 cv,Bizkaia,https://www.coches.net/volkswagen-passat-business-20-tdi-90kw-122cv-dsg-4p-diesel-2021-en-vizcaya-70479319-covo.aspx
RENAULT,RENAULT Trafic SpaceClass Largo EnBlue dCi 110kW150CV,41.900 €,2021,26.000 km,Diesel,150 cv,Bizkaia,https://www.coches.net/renault-trafic-spaceclass-largo-enblue-dci-110kw150cv-4p-diesel-2021-en-vizcaya-70479401-covo.aspx
PEUGEOT,PEUGEOT 407 2.2 Coupe,6.490 €,2006,123.761 km,Gasolina,163 cv,Madrid,https://www.coches.net/peugeot-407-22-coupe-2p-gasolina-2006-en-madrid-70479418-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLB GLB 200 d,37.890 €,2023,46.151 km,Diesel,150 cv,Madrid,https://www.coches.net/mercedes-benz-glb-glb-200-d-5p-diesel-2024-en-madrid-70481719-covo.aspx
PEUGEOT,PEUGEOT 407 ST Sport HDI 136,2.999 €,2004,230.000 km,Diesel,136 cv,Sevilla,https://www.coches.net/peugeot-407-st-sport-hdi-136-4p-diesel-2004-en-sevilla-70481741-covo.aspx
BMW,BMW Serie 2 Gran Tourer 216d,12.490 €,2016,136.508 km,Diesel,116 cv,Madrid,https://www.coches.net/bmw-serie-2-gran-tourer-216d-5p-diesel-2017-en-madrid-70481745-covo.aspx
LANCIA,LANCIA Ypsilon 1.2 Platinum evo II,4.999 €,2016,150.000 km,Gasolina,69 cv,Sevilla,https://www.coches.net/lancia-ypsilon-12-platinum-evo-ii-5p-gasolina-2016-en-sevilla-70481807-covo.aspx
LEXUS,LEXUS UX 2.0 250h Business,24.900 €,2022,59.616 km,Híbrido,184 cv,Granada,https://www.coches.net/lexus-ux-20-250h-business-5p-electrico-hibrido-2022-en-granada-70482041-covo.aspx
KIA,KIA Sorento 2.2 CRDi GT Line Aut 4x4,21.990 €,2019,185.000 km,Diesel,200 cv,Valencia,https://www.coches.net/kia-sorento-22-crdi-147kw-200cv-gt-line-aut-4x4-5p-diesel-2019-en-valencia-70482077-covo.aspx
SEAT,SEAT León ST 2.0 TSI DSG6 SS CUPRA,24.980 €,2017,93.800 km,Gasolina,300 cv,A Coruña,https://www.coches.net/seat-leon-st-20-tsi-221kw-300cv-dsg6-ss-cupra-5p-gasolina-2018-en-a-coruna-70482109-covo.aspx
BMW,BMW Serie 1 118d,13.990 €,2013,89.000 km,Diesel,143 cv,Valencia,https://www.coches.net/bmw-serie-1-118d-2p-diesel-2013-en-valencia-70482716-covo.aspx
BMW,BMW Serie 3 318d Touring,25.990 €,2022,141.000 km,Diesel,150 cv,Bizkaia,https://www.coches.net/bmw-serie-3-318d-touring-5p-diesel-2020-en-vizcaya-70482768-covo.aspx
HYUNDAI,HYUNDAI Kona EV 65kWh Tecno 2C,33.990 €,2025,11.218 km,Eléctrico,204 cv,Murcia,https://www.coches.net/hyundai-kona-ev-150kw-65kwh-tecno-2c-5p-electrico-hibrido-2023-en-murcia-70482905-covo.aspx
PEUGEOT,PEUGEOT Rifter Rifter GT BlueHDi 130 EAT8 Long,30.990 €,2025,10 km,Diesel,130 cv,Bizkaia,https://www.coches.net/peugeot-rifter-rifter-gt-bluehdi-130-eat8-long-5p-diesel-2026-en-vizcaya-70483137-covo.aspx
FORD,FORD Kuga STLine X 1.5 EcoBlue Auto,21.990 €,2022,52.924 km,Diesel,120 cv,Bizkaia,https://www.coches.net/ford-kuga-stline-x-15-ecoblue-88kw-120cv-auto-5p-diesel-2022-en-vizcaya-70483145-covo.aspx
FIAT,FIAT Grande Panda Red 44kWh,22.490 €,2025,2 km,Eléctrico,113 cv,Bizkaia,https://www.coches.net/km-0/fiat/grande-panda/vizcaya/red-44kwh-87kw-118cv-electrico-hibrido-de-km0-70483161-kovn.aspx
CITROEN,CITROEN C4 PureTech 130 SS EAT8 Shine,15.990 €,2021,30.591 km,Gasolina,130 cv,Bizkaia,https://www.coches.net/citroen-c4-puretech-130-ss-eat8-shine-5p-gasolina-2021-en-vizcaya-70483165-covo.aspx
HYUNDAI,HYUNDAI Kona HEV 1.6GDI DT Maxx,25.990 €,2025,20.928 km,Híbrido,129 cv,Murcia,https://www.coches.net/hyundai-kona-hev-16gdi-129cv-dt-maxx-5p-electrico-hibrido-2025-en-murcia-70483192-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 CRDI 48V SLE 4X2,17.500 €,2019,129.000 km,Híbrido,116 cv,Cáceres,https://www.coches.net/hyundai-tucson-16-crdi-85kw-116cv-48v-sle-4x2-5p-electrico-hibrido-2018-en-caceres-70483536-covo.aspx
LAND-ROVER,LAND-ROVER Defender 2.0 P404E XDynamic SE 110 Auto 4WD PHEV,72.900 €,2022,55.700 km,Híbrido enchufable,404 cv,Madrid,https://www.coches.net/land-rover-defender-20-p404e-xdynamic-se-110-auto-4wd-phev-5p-electrico-hibrido-2023-en-madrid-70483628-covo.aspx
AUDI,AUDI A4 Allroad Quattro 40 TDI quattro S tronic,39.990 €,2022,46.800 km,Híbrido,204 cv,Málaga,https://www.coches.net/audi-a4-allroad-quattro-40-tdi-150kw-204cv-quattro-s-tronic-5p-electrico-hibrido-2022-en-malaga-70483645-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,12.985 €,2021,85.192 km,Gasolina,100 cv,Las Palmas,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484076-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,12.985 €,2021,90.498 km,Gasolina,100 cv,Las Palmas,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484077-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI Klass,12.985 €,2021,92.980 km,Gasolina,100 cv,Las Palmas,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-klass-5p-gasolina-2021-en-las-palmas-70484078-covo.aspx
CITROEN,CITROEN C3 PureTech CSeries,10.985 €,2023,40.086 km,Gasolina,83 cv,Las Palmas,https://www.coches.net/citroen-c3-puretech-60kw-83cv-cseries-5p-gasolina-2023-en-las-palmas-70484080-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.0 TSI,11.985 €,2020,94.962 km,Gasolina,95 cv,Las Palmas,https://www.coches.net/volkswagen-polo-advance-10-tsi-70kw-95cv-5p-gasolina-2020-en-las-palmas-70484081-covo.aspx
KIA,KIA Rio 1.2 DPi Concept,12.985 €,2023,79.283 km,Gasolina,84 cv,Las Palmas,https://www.coches.net/kia-rio-12-dpi-62kw-84cv-concept-5p-gasolina-2023-en-las-palmas-70484083-covo.aspx
BMW,BMW Serie 1 118d,11.999 €,2016,160.000 km,Diesel,150 cv,Madrid,https://www.coches.net/bmw-serie-1-118d-3p-diesel-2016-en-madrid-70484148-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVX 2.0 AT Zenith,24.900 €,2022,67.946 km,Híbrido,186 cv,Guadalajara,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-at-zenith-5p-electrico-hibrido-2022-en-guadalajara-70484341-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 300 de 4MATIC,46.900 €,2023,88.847 km,Híbrido enchufable,306 cv,Guadalajara,https://www.coches.net/mercedes-benz-glc-coupe-glc-300-de-4matic-5p-electrico-hibrido-2022-en-guadalajara-70484358-covo.aspx
TOYOTA,TOYOTA Corolla 140H Eco,16.900 €,2023,51.000 km,Híbrido,140 cv,Madrid,https://www.coches.net/toyota-corolla-140h-eco-4p-electrico-hibrido-2023-en-madrid-70484382-covo.aspx
JEEP,JEEP Renegade eHybrid 1.5 96kW130CV Limited ATX,19.500 €,2023,22.000 km,Híbrido,130 cv,Pontevedra,https://www.coches.net/jeep-renegade-ehybrid-15-96kw130cv-limited-atx-5p-electrico-hibrido-2023-en-pontevedra-70484479-covo.aspx
CUPRA,CUPRA León SP 1.5 eTSI DSG,25.980 €,2025,37.406 km,Híbrido,150 cv,Madrid,https://www.coches.net/cupra-leon-sp-15-etsi-110kw-150cv-dsg-5p-electrico-hibrido-2025-en-madrid-70484627-covo.aspx
BMW,BMW X2 sDrive20dA,24.890 €,2021,108.301 km,Diesel,190 cv,Madrid,https://www.coches.net/bmw-x2-sdrive20da-5p-diesel-2021-en-madrid-70484629-covo.aspx
HYUNDAI,HYUNDAI i30 1.4 TGDI Tecno Tech DCT,13.490 €,2017,123.000 km,Gasolina,140 cv,Barcelona,https://www.coches.net/hyundai-i30-14-tgdi-tecno-tech-dct-5p-gasolina-2017-en-barcelona-70485749-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase T 180 d,22.490 €,2022,108.000 km,Diesel,116 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-t-180-d-5p-diesel-2022-en-barcelona-70485750-covo.aspx
MAZDA,MAZDA CX-3 1.5 SKYACTIV DE Luxury 2WD,14.990 €,2017,84.000 km,Diesel,105 cv,Barcelona,https://www.coches.net/mazda-cx-3-15-skyactiv-de-77kw-luxury-2wd-5p-diesel-2017-en-barcelona-70485751-covo.aspx
NISSAN,NISSAN QASHQAI 1.6dCi TEKNA 4x2 XTRONIC Piel,14.990 €,2016,98.000 km,Diesel,130 cv,Barcelona,https://www.coches.net/nissan-qashqai-16dci-tekna-4x2-xtronic-piel-5p-diesel-2015-en-barcelona-70485752-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Advance 1.5 TSI EVO DSG,15.990 €,2019,110.000 km,Gasolina,130 cv,Barcelona,https://www.coches.net/volkswagen-golf-advance-15-tsi-evo-96kw-130cv-dsg-3p-gasolina-2019-en-barcelona-70485753-covo.aspx
SUZUKI,SUZUKI Vitara 1.0 T GLE 4WD 6AT,16.990 €,2019,98.000 km,Gasolina,111 cv,Barcelona,https://www.coches.net/suzuki-vitara-10-t-gle-4wd-6at-5p-gasolina-2018-en-barcelona-70485754-covo.aspx
JEEP,JEEP Compass 1.4 Mair Longitude 4x2,13.490 €,2018,111.000 km,Gasolina,140 cv,Barcelona,https://www.coches.net/jeep-compass-14-mair-103kw-longitude-4x2-5p-gasolina-2018-en-barcelona-70485755-covo.aspx
SEAT,SEAT León SP 2.0 TDI DSG Style Go,19.990 €,2021,54.000 km,Diesel,150 cv,Barcelona,https://www.coches.net/seat-leon-sp-20-tdi-110kw-dsg-style-go-5p-diesel-2022-en-barcelona-70485756-covo.aspx
RENAULT,RENAULT Scénic Limited Energy dCi 130 eco2,7.990 €,2015,170.000 km,Diesel,130 cv,Barcelona,https://www.coches.net/renault-scenic-limited-energy-dci-130-eco2-5p-diesel-2014-en-barcelona-70485757-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 AUTO 4WD MHEV,24.490 €,2021,65.000 km,Híbrido,163 cv,Barcelona,https://www.coches.net/land-rover-range-rover-evoque-20-d163-auto-4wd-mhev-5p-electrico-hibrido-2021-en-barcelona-70485758-covo.aspx
JEEP,JEEP Renegade 1.6 Mjet Longitude 4x2 E6,13.490 €,2017,119.000 km,Diesel,120 cv,Barcelona,https://www.coches.net/jeep-renegade-16-mjet-longitude-4x2-e6-5p-diesel-2017-en-barcelona-70485759-covo.aspx
MAZDA,MAZDA CX-5 2.2 DE Zenith 2WD,18.990 €,2017,79.000 km,Diesel,150 cv,Barcelona,https://www.coches.net/mazda-cx-5-22-de-110kw-150cv-zenith-2wd-5p-diesel-2017-en-barcelona-70485760-covo.aspx
CITROEN,CITROEN C4 Spacetourer PureTech SS 6v Feel,10.990 €,2017,114.000 km,Gasolina,130 cv,Gipuzkoa,https://www.coches.net/citroen-c4-spacetourer-puretech-96kw-130cv-ss-6v-feel-5p-gasolina-2018-en-guipuzcoa-70485763-covo.aspx
RENAULT,RENAULT Kadjar Zen Energy dCi EDC,13.490 €,2016,98.590 km,Diesel,110 cv,Gipuzkoa,https://www.coches.net/renault-kadjar-zen-energy-dci-81kw-110cv-edc-5p-diesel-2016-en-guipuzcoa-70485764-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure Puretech 130 SS BVM6,15.490 €,2020,26.289 km,Gasolina,130 cv,Gipuzkoa,https://www.coches.net/peugeot-2008-allure-puretech-130-ss-bvm6-5p-gasolina-2020-en-guipuzcoa-70485813-covo.aspx
SEAT,SEAT Ateca 2.0 TDI SS Style,20.900 €,2022,60.100 km,Diesel,116 cv,Gipuzkoa,https://www.coches.net/seat-ateca-20-tdi-85kw-115cv-ss-style-5p-diesel-2022-en-guipuzcoa-70485906-covo.aspx
FORD,FORD C-Max 2.0 TDCi Titanium PowerShift,13.890 €,2018,84.000 km,Diesel,150 cv,Barcelona,https://www.coches.net/ford-c-max-20-tdci-110kw-titanium-powershift-5p-diesel-2017-en-barcelona-70485914-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLA GLA 200 Urban,17.890 €,2017,120.000 km,Gasolina,156 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-gla-gla-200-urban-5p-gasolina-2017-en-barcelona-70485915-covo.aspx
AUDI,AUDI A1 35 TFSI Sportback,19.490 €,2019,52.000 km,Gasolina,150 cv,Barcelona,https://www.coches.net/audi-a1-35-tfsi-110kw-150cv-sportback-5p-gasolina-2019-en-barcelona-70485916-covo.aspx
DACIA,DACIA Duster Essential 1.6 4X2,11.890 €,2019,90.000 km,Gasolina,115 cv,Barcelona,https://www.coches.net/dacia-duster-essential-16-84kw-114cv-4x2-5p-gasolina-2018-en-barcelona-70485917-covo.aspx
RENAULT,RENAULT Scénic Zen Energy TCe,14.890 €,2018,109.000 km,Gasolina,140 cv,Barcelona,https://www.coches.net/renault-scenic-zen-energy-tce-103-kw-140cv-5p-gasolina-2017-en-barcelona-70485918-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 CDI,12.490 €,2011,65.000 km,Diesel,109 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-b-b-180-cdi-5p-diesel-2011-en-barcelona-70485919-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E E 220 BlueTEC Avantgarde Estate,17.490 €,2016,144.000 km,Diesel,170 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-e-e-220-bluetec-avantgarde-estate-5p-diesel-2016-en-barcelona-70485920-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D150 S FWD,20.890 €,2020,75.000 km,Diesel,150 cv,Barcelona,https://www.coches.net/land-rover-range-rover-evoque-20-d150-s-fwd-5p-diesel-2020-en-barcelona-70485922-covo.aspx
FIAT,FIAT Tipo SW Life 1.0,12.490 €,2021,23.000 km,Gasolina,101 cv,Barcelona,https://www.coches.net/fiat-tipo-sw-life-10-73kw-100cv-5p-gasolina-2021-en-barcelona-70485923-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D150 FWD,19.790 €,2019,101.000 km,Diesel,150 cv,Barcelona,https://www.coches.net/land-rover-range-rover-evoque-20-d150-fwd-5p-diesel-2020-en-barcelona-70485924-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 220 d Shooting Brake,18.990 €,2016,104.000 km,Diesel,177 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-cla-cla-220-d-shooting-brake-5p-diesel-2016-en-barcelona-70485926-covo.aspx
MINI,MINI COUNTRYMAN Cooper S,18.490 €,2017,76.000 km,Gasolina,192 cv,Barcelona,https://www.coches.net/mini-countryman-cooper-s-5p-gasolina-2018-en-barcelona-70485928-covo.aspx
HYUNDAI,HYUNDAI Santa Fe 2.2 CRDi Klass 4x2 7S,15.490 €,2016,146.000 km,Diesel,200 cv,Barcelona,https://www.coches.net/hyundai-santa-fe-22-crdi-klass-4x2-7s-5p-diesel-2015-en-barcelona-70485929-covo.aspx
FORD,FORD Tourneo Courier 1.0 EcoBoost Ambiente,11.490 €,2017,63.000 km,Gasolina,100 cv,Barcelona,https://www.coches.net/ford-tourneo-courier-10-ecoboost-74kw-100cv-ambiente-5p-gasolina-2017-en-barcelona-70485930-covo.aspx
MASERATI,MASERATI Ghibli S 3.0 V6 BT RWD,29.990 €,2014,73.000 km,Gasolina,410 cv,Barcelona,https://www.coches.net/maserati-ghibli-s-30-v6-bt-410cv-rwd-4p-gasolina-2015-en-barcelona-70485931-covo.aspx
FORD,FORD Fiesta 1.0 EcoB. STLine SS AT,10.990 €,2020,77.000 km,Gasolina,125 cv,Barcelona,https://www.coches.net/ford-fiesta-10-ecob-92kw-125cv-stline-ss-at-5p-5p-gasolina-2020-en-barcelona-70485932-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Advance 1.4 TSI DSG,15.900 €,2018,66.600 km,Gasolina,125 cv,Murcia,https://www.coches.net/volkswagen-golf-advance-14-tsi-92kw-125cv-dsg-5p-gasolina-2018-en-murcia-70485974-covo.aspx
CITROEN,CITROEN C4 Spacetourer BlueHDi Feel,12.990 €,2020,135.973 km,Diesel,130 cv,Valencia,https://www.coches.net/citroen-c4-spacetourer-bluehdi-96kw-130cv-feel-5p-diesel-2019-en-valencia-70486046-covo.aspx
SKODA,SKODA Spaceback 1.4 TDI CR Style Spaceback,10.650 €,2018,146.000 km,Diesel,90 cv,Sevilla,https://www.coches.net/skoda-spaceback-14-tdi-cr-66kw-90cv-style-spaceback-5p-diesel-2018-en-sevilla-70486077-covo.aspx
MINI,MINI COUNTRYMAN One,13.990 €,2018,67.000 km,Gasolina,102 cv,Barcelona,https://www.coches.net/mini-countryman-one-5p-gasolina-2019-en-barcelona-70486087-covo.aspx
RENAULT,RENAULT Kadjar Zen Blue dCi,14.490 €,2019,70.000 km,Diesel,115 cv,Barcelona,https://www.coches.net/renault-kadjar-zen-blue-dci-85kw-115cv-5p-diesel-2019-en-barcelona-70486089-covo.aspx
AUDI,AUDI A4 Allroad Quattro 2.0 TDI quattroultra,21.990 €,2018,117.000 km,Diesel,150 cv,Sevilla,https://www.coches.net/audi-a4-allroad-quattro-20-tdi-110kw-150cv-quattroultra-5p-diesel-2018-en-sevilla-70486096-covo.aspx
RENAULT,RENAULT Mégane Techno Blue dCi,15.850 €,2023,121.000 km,Diesel,115 cv,Sevilla,https://www.coches.net/renault-megane-techno-blue-dci-85-kw-115cv-5p-diesel-2022-en-sevilla-70486120-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,19.400 €,2025,21.200 km,Gasolina,115 cv,Barcelona,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2025-en-barcelona-70486140-covo.aspx
OPEL,OPEL Astra 1.6 Selective,6.950 €,2012,100.000 km,Gasolina,115 cv,Valencia,https://www.coches.net/opel-astra-16-selective-5p-gasolina-2012-en-valencia-70486238-covo.aspx
KIA,KIA Rio 1.0 TGDi MHEV Drive Pack Sport DCT,14.890 €,2021,130.333 km,Híbrido,120 cv,Cádiz,https://www.coches.net/kia-rio-10-tgdi-88kw-mhev-drive-pack-sport-dct-5p-electrico-hibrido-2022-en-cadiz-70486288-covo.aspx
AUDI,AUDI Q3 2.0 TDI quattro S tronic Ambiente,14.900 €,2014,219.000 km,Diesel,140 cv,Cuenca,https://www.coches.net/audi-q3-20-tdi-140cv-quattro-s-tronic-ambiente-5p-diesel-2014-en-cuenca-70486368-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Mercedes-AMG SL MercedesAMG SL 63 4MATIC,149.900 €,2022,32.000 km,Gasolina,585 cv,Murcia,https://www.coches.net/mercedes-benz-mercedes-amg-sl-mercedesamg-sl-63-4matic-2p-gasolina-2023-en-murcia-70486459-covo.aspx
VOLVO,VOLVO XC60 2.0 B4 D AWD Plus Bright Auto,41.900 €,2022,71.990 km,Híbrido,197 cv,Navarra,https://www.coches.net/volvo-xc60-20-b4-d-awd-plus-bright-auto-5p-electrico-hibrido-2023-en-navarra-70486558-covo.aspx
