Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
MAZDA,MAZDA CX-5 2.0 GE 2WD Newground,23.900 €,2022,45.288 km,Gasolina,165 cv,Barcelona,https://www.coches.net/mazda-cx-5-20-ge-121kw-165cv-2wd-newground-5p-gasolina-2022-en-barcelona-70405147-covo.aspx
HONDA,HONDA ZR-V 2.0 iMMD 4x2 Advance CVT,43.900 €,2026,1501 km,Híbrido,184 cv,Barcelona,https://www.coches.net/km-0/honda/zr-v/barcelona/20-immd-4x2-advance-cvt-electrico-hibrido-de-km0-70405148-kovn.aspx
MAZDA,MAZDA CX-30 SKYACTIVG 2.0 Zenith Black Safety,21.500 €,2021,60.500 km,Híbrido,122 cv,Barcelona,https://www.coches.net/mazda-cx-30-skyactivg-20-90kw-zenith-black-safety-5p-electrico-hibrido-2020-en-barcelona-70405151-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.0 TSI Variant,18.990 €,2022,79.073 km,Gasolina,110 cv,Cádiz,https://www.coches.net/volkswagen-golf-10-tsi-81kw-110cv-variant-5p-gasolina-2022-en-cadiz-70406336-covo.aspx
NISSAN,NISSAN QASHQAI EPOWER 190 CV Tekna,31.900 €,2023,28.000 km,Híbrido,190 cv,Barcelona,https://www.coches.net/nissan-qashqai-epower-140-kw-190-cv-tekna-5p-electrico-hibrido-2023-en-barcelona-70406363-covo.aspx
BMW,BMW Serie 2 216dA DCT Gran Coupe,23.990 €,2021,50.307 km,Diesel,116 cv,Cádiz,https://www.coches.net/bmw-serie-2-216da-dct-gran-coupe-4p-diesel-2021-en-cadiz-70406868-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,32.900 €,2024,19.900 km,Diesel,150 cv,Alicante,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2025-en-alicante-70407817-covo.aspx
LAMBORGHINI,LAMBORGHINI Temerario 4.0 V8 PHEV,485.900 €,2026,10 km,Híbrido enchufable,920 cv,Barcelona,https://www.coches.net/lamborghini-temerario-40-v8-phev-2p-electrico-hibrido-2027-en-barcelona-70408065-covo.aspx
BMW,BMW X4 xDrive20d,34.990 €,2020,112.990 km,Híbrido,190 cv,Madrid,https://www.coches.net/bmw-x4-xdrive20d-5p-electrico-hibrido-2021-en-madrid-70408878-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,23.999 €,2021,98.000 km,Híbrido enchufable,218 cv,Madrid,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2020-en-madrid-70410438-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC,43.500 €,2021,40.729 km,Diesel,194 cv,Albacete,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2022-en-albacete-70410450-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Life 2.0 TDI,25.800 €,2022,54.200 km,Diesel,115 cv,Albacete,https://www.coches.net/volkswagen-t-roc-life-20-tdi-85kw-115cv-5p-diesel-2023-en-albacete-70410494-covo.aspx
AUDI,AUDI Q5 SPORTBACK S line 35 TDI S tronic,40.800 €,2022,61.800 km,Híbrido,163 cv,Albacete,https://www.coches.net/audi-q5-sportback-s-line-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2023-en-albacete-70410555-covo.aspx
PORSCHE,PORSCHE Cayenne Coupé GTS,120.000 €,2022,68.000 km,Gasolina,460 cv,Albacete,https://www.coches.net/porsche-cayenne-coupe-gts-5p-gasolina-2023-en-albacete-70410612-covo.aspx
AUDI,AUDI Q3 Sportback S line 35 TDI S tronic,43.490 €,2024,16.800 km,Diesel,150 cv,Albacete,https://www.coches.net/audi-q3-sportback-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2025-en-albacete-70410666-covo.aspx
AUDI,AUDI A5 35 TDI S tronic Sportback,37.990 €,2020,73.728 km,Diesel,163 cv,Albacete,https://www.coches.net/audi-a5-35-tdi-120kw-163cv-s-tronic-sportback-5p-diesel-2021-en-albacete-70410709-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Life 2.0 TDI,30.500 €,2021,98.700 km,Diesel,150 cv,Albacete,https://www.coches.net/volkswagen-tiguan-life-20-tdi-110kw-150cv-5p-diesel-2022-en-albacete-70410798-covo.aspx
AUDI,AUDI A6 Avant 2.7 TDI multitronic DPF,10.000 €,2009,250.000 km,Diesel,190 cv,Murcia,https://www.coches.net/audi-a6-avant-27-tdi-190cv-multitronic-dpf-5p-diesel-2010-en-murcia-70412156-covo.aspx
CITROEN,CITROEN Berlingo Talla M BlueHDi 100 SHINE,10.000 €,2019,170.000 km,Diesel,102 cv,Murcia,https://www.coches.net/citroen-berlingo-talla-m-bluehdi-100-shine-5p-diesel-2019-en-murcia-70412211-covo.aspx
PEUGEOT,PEUGEOT 2008 Active Pack BlueHDI,18.600 €,2021,35.200 km,Diesel,110 cv,Albacete,https://www.coches.net/peugeot-2008-active-pack-bluehdi-81kw-110cv-5p-diesel-2022-en-albacete-70413141-covo.aspx
LEXUS,LEXUS UX 2.0 250h Executive Navigation,27.900 €,2018,87.000 km,Híbrido,184 cv,Albacete,https://www.coches.net/lexus-ux-20-250h-executive-navigation-5p-electrico-hibrido-2019-en-albacete-70413355-covo.aspx
PEUGEOT,PEUGEOT 508 Allure Pack BlueHDi 130 SS EAT8,13.499 €,2021,164.000 km,Diesel,130 cv,Alicante,https://www.coches.net/peugeot-508-5p-allure-pack-bluehdi-130-ss-eat8-5p-diesel-2021-en-alicante-70413475-covo.aspx
RENAULT,RENAULT Arkana RS Line ETECH Hibrido 105kW145CV SS,20.055 €,2022,78.957 km,Híbrido,145 cv,Barcelona,https://www.coches.net/renault-arkana-rs-line-etech-hibrido-105kw145cv-ss-5p-electrico-hibrido-2021-en-barcelona-70413677-covo.aspx
OPEL,OPEL Insignia ST 1.6 CDTi ecoTEC D Business,14.890 €,2019,73.250 km,Diesel,110 cv,Málaga,https://www.coches.net/opel-insignia-st-16-cdti-81kw-ecotec-d-business-5p-diesel-2018-en-malaga-70414249-covo.aspx
SEAT,SEAT Ibiza 1.0 EcoTSI Style Plus,11.995 €,2019,78.000 km,Gasolina,95 cv,Las Palmas,https://www.coches.net/seat-ibiza-10-ecotsi-70kw-95cv-style-plus-5p-gasolina-2019-en-las-palmas-70415386-covo.aspx
PORSCHE,PORSCHE 911 Carrera 4S Cabriolet,241.900 €,2026,10 km,Gasolina,480 cv,Barcelona,https://www.coches.net/km-0/porsche/911/barcelona/carrera-4s-cabriolet-gasolina-de-km0-70416771-kovn.aspx
PORSCHE,PORSCHE 911 Carrera GTS Cabriolet,239.900 €,2026,10 km,Gasolina,541 cv,Barcelona,https://www.coches.net/km-0/porsche/911/barcelona/carrera-gts-cabriolet-gasolina-de-km0-70416784-kovn.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI HEV Style Auto,23.990 €,2022,124.990 km,Híbrido,230 cv,Madrid,https://www.coches.net/hyundai-tucson-16-tgdi-169kw-230cv-hev-style-auto-5p-electrico-hibrido-2022-en-madrid-70418144-covo.aspx
FERRARI,FERRARI 12cilindri 6.5 V12,679.900 €,2026,100 km,Gasolina,830 cv,Barcelona,https://www.coches.net/km-0/ferrari/12cilindri/barcelona/65-v12-gasolina-de-km0-70418613-kovn.aspx
RENAULT,RENAULT Koleos Initiale Paris dCi 175 XTronic 4x4 18,15.990 €,2018,263.500 km,Diesel,175 cv,Bizkaia,https://www.coches.net/renault-koleos-initiale-paris-dci-175-xtronic-4x4-18-5p-diesel-2018-en-vizcaya-70420587-covo.aspx
VOLVO,VOLVO XC90 2.0 T8 AWD Plus Dark Recharge Auto,69.800 €,2025,14.982 km,Híbrido enchufable,455 cv,Barcelona,https://www.coches.net/volvo-xc90-20-t8-awd-plus-dark-recharge-auto-5p-electrico-hibrido-2025-en-barcelona-70421649-covo.aspx
VOLVO,VOLVO XC40 1.5 T5 Twin Recharge Inscription Ex Auto,24.900 €,2021,63.000 km,Híbrido enchufable,262 cv,Madrid,https://www.coches.net/volvo-xc40-15-t5-twin-recharge-inscription-ex-auto-5p-electrico-hibrido-2021-en-madrid-70424966-covo.aspx
FIAT,FIAT 500 Connect 1.0 Hybrid 70 CV,9.400 €,2022,63.000 km,Híbrido,70 cv,Madrid,https://www.coches.net/fiat-500-connect-10-hybrid-52kw-70-cv-3p-electrico-hibrido-2020-en-madrid-70425177-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS 6v Live Pack,9.950 €,2021,103.269 km,Gasolina,110 cv,Madrid,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-6v-live-pack-5p-gasolina-2021-en-madrid-70426102-covo.aspx
RENAULT,RENAULT Clio Business Blue dCi,11.950 €,2021,127.021 km,Diesel,100 cv,Madrid,https://www.coches.net/renault-clio-business-blue-dci-74kw-100cv-5p-diesel-2021-en-madrid-70426103-covo.aspx
MINI,MINI COUNTRYMAN COOPER COUNTRYMAN automatico,12.950 €,2015,211.738 km,Gasolina,122 cv,Madrid,https://www.coches.net/mini-countryman-cooper-countryman-automatico-5p-gasolina-2015-en-madrid-70426104-covo.aspx
BMW,BMW X1 sDrive18d,17.750 €,2018,182.490 km,Diesel,150 cv,Madrid,https://www.coches.net/bmw-x1-sdrive18d-5p-diesel-2018-en-madrid-70426105-covo.aspx
HONDA,HONDA Civic 1.8 iVTEC Elegance Navi Auto,14.995 €,2016,73.000 km,Gasolina,142 cv,Sta. C. Tenerife,https://www.coches.net/honda-civic-18-ivtec-elegance-navi-auto-5p-gasolina-2016-en-sta-c-tenerife-70426293-covo.aspx
SEAT,SEAT Ateca 2.0 TDI DSG 4Drive FR,28.500 €,2019,112.574 km,Diesel,190 cv,A Coruña,https://www.coches.net/seat-ateca-20-tdi-140kw-190cv-dsg-4drive-fr-5p-diesel-2020-en-a-coruna-70426555-covo.aspx
PEUGEOT,PEUGEOT 3008 1.2 PureTech SS Allure,15.990 €,2020,50.820 km,Gasolina,130 cv,Madrid,https://www.coches.net/peugeot-3008-12-puretech-96kw-130cv-ss-allure-5p-gasolina-2020-en-madrid-70426932-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,20.690 €,2022,64.125 km,Híbrido,122 cv,Málaga,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2022-en-malaga-70427682-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 300 4MATIC,41.850 €,2020,29.000 km,Híbrido,258 cv,Valencia,https://www.coches.net/mercedes-benz-clase-glc-glc-300-4matic-5p-electrico-hibrido-2020-en-valencia-70429509-covo.aspx
AUDI,AUDI Q8 RS Q8 TFSI quattro tipt,90.000 €,2020,80.000 km,Gasolina,600 cv,Murcia,https://www.coches.net/audi-q8-rs-q8-tfsi-441kw-600cv-quattro-tipt-5p-gasolina-2021-en-murcia-70430321-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV Xtronic Acenta,22.900 €,2021,32.091 km,Híbrido,158 cv,Bizkaia,https://www.coches.net/nissan-qashqai-digt-116kw-158cv-mhev-xtronic-acenta-5p-electrico-hibrido-2021-en-vizcaya-70431143-covo.aspx
SEAT,SEAT León ST 1.6 TDI StSp Style,12.950 €,2019,131.369 km,Diesel,115 cv,Madrid,https://www.coches.net/seat-leon-st-16-tdi-85kw-115cv-stsp-style-5p-diesel-2020-en-madrid-70434067-covo.aspx
JEEP,JEEP Avenger 1.2 G Altitude,14.900 €,2024,46.000 km,Gasolina,100 cv,Madrid,https://www.coches.net/jeep-avenger-12-g-74kw-100cv-altitude-5p-gasolina-2023-en-madrid-70434085-covo.aspx
RENAULT,RENAULT Grand Scénic Limited Blue dCi,16.450 €,2021,159.907 km,Diesel,120 cv,Madrid,https://www.coches.net/renault-grand-scenic-limited-blue-dci-88-kw-120cv-5p-diesel-2020-en-madrid-70437786-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,15.995 €,2020,126.000 km,Híbrido,122 cv,Las Palmas,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2021-en-las-palmas-70439523-covo.aspx
DACIA,DACIA Sandero Stepway Essential TCe 90V,14.995 €,2023,33.000 km,Gasolina,91 cv,Las Palmas,https://www.coches.net/dacia-sandero-stepway-essential-tce-67kw-90v-5p-gasolina-2023-en-las-palmas-70439530-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI,15.995 €,2021,77.000 km,Gasolina,95 cv,Las Palmas,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2022-en-las-palmas-70439543-covo.aspx
TESLA,TESLA Model 3 Performance AWD,32.500 €,2022,74.000 km,Eléctrico,513 cv,Madrid,https://www.coches.net/tesla-model-3-performance-awd-4p-electrico-hibrido-2022-en-madrid-70445118-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D180 AUTO 4WD MHEV,27.480 €,2019,53.239 km,Híbrido,180 cv,Madrid,https://www.coches.net/land-rover-range-rover-evoque-20-d180-auto-4wd-mhev-5p-electrico-hibrido-2020-en-madrid-70447140-covo.aspx
PEUGEOT,PEUGEOT 2008 Active BlueHDI,14.490 €,2021,66.864 km,Diesel,110 cv,Madrid,https://www.coches.net/peugeot-2008-active-bluehdi-81kw-110cv-5p-diesel-2022-en-madrid-70447211-covo.aspx
NISSAN,NISSAN Micra IGT 92 CV E6DF Acenta,11.490 €,2021,65.134 km,Gasolina,92 cv,Madrid,https://www.coches.net/nissan-micra-igt-68-kw-92-cv-e6df-acenta-5p-gasolina-2022-en-madrid-70447273-covo.aspx
SUZUKI,SUZUKI Vitara 1.4 T GLX Mild Hybrid Auto,18.900 €,2021,97.902 km,Híbrido,129 cv,Barcelona,https://www.coches.net/suzuki-vitara-14-t-glx-mild-hybrid-auto-5p-electrico-hibrido-2020-en-barcelona-70447466-covo.aspx
MAZDA,MAZDA Mazda3 2.0 eSKYACTIVG HOMURA AT,19.900 €,2022,86.661 km,Híbrido,122 cv,Barcelona,https://www.coches.net/mazda-mazda3-20-eskyactivg-homura-at-5p-electrico-hibrido-2022-en-barcelona-70447467-covo.aspx
HONDA,HONDA Jazz 1.5 iMMD CROSSTAR,25.700 €,2025,19.105 km,Híbrido,122 cv,Barcelona,https://www.coches.net/honda-jazz-15-immd-crosstar-5p-electrico-hibrido-2024-en-barcelona-70447471-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A MercedesAMG A 35 4MATIC,37.900 €,2022,74.570 km,Gasolina,306 cv,Barcelona,https://www.coches.net/mercedes-benz-clase-a-mercedesamg-a-35-4matic-5p-gasolina-2020-en-barcelona-70447472-covo.aspx
MAZDA,MAZDA CX-5 2.0 G 2WD AT Zenith,20.900 €,2019,64.996 km,Gasolina,165 cv,Barcelona,https://www.coches.net/mazda-cx-5-20-g-121kw-165cv-2wd-at-zenith-5p-gasolina-2019-en-barcelona-70447475-covo.aspx
MAZDA,MAZDA CX-60 eSkyactiv PHEV AWD ExclusiveLine,45.900 €,2025,15.750 km,Híbrido enchufable,327 cv,Barcelona,https://www.coches.net/mazda-cx-60-eskyactiv-phev-awd-exclusiveline-5p-electrico-hibrido-2024-en-barcelona-70447489-covo.aspx
CITROEN,CITROEN C3 BlueHDi SS ELLE,10.500 €,2019,104.000 km,Diesel,99 cv,Málaga,https://www.coches.net/citroen-c3-bluehdi-73kw-100cv-ss-elle-5p-diesel-2018-en-malaga-70447814-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.850 €,2023,64.185 km,Gasolina,83 cv,Madrid,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449396-covo.aspx
CITROEN,CITROEN Grand C4 Spacetourer PureTech SS 6v Shine,15.450 €,2021,84.560 km,Gasolina,130 cv,Madrid,https://www.coches.net/citroen-grand-c4-spacetourer-puretech-96kw-130cv-ss-6v-shine-5p-gasolina-2020-en-madrid-70449398-covo.aspx
RENAULT,RENAULT Mégane Business Blue dCi,13.750 €,2021,115.991 km,Diesel,95 cv,Madrid,https://www.coches.net/renault-megane-business-blue-dci-70-kw-95cv-5p-diesel-2018-en-madrid-70449400-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.950 €,2023,58.321 km,Gasolina,83 cv,Madrid,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449402-covo.aspx
SKODA,SKODA Scala SCALA 1.6 TDI 115 CV DSG Ambitio,12.450 €,2021,207.930 km,Diesel,115 cv,Madrid,https://www.coches.net/skoda-scala-scala-16-tdi-85-kw-115-cv-dsg-ambitio-5p-diesel-2021-en-madrid-70449404-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase M ML 350 BlueTEC 4MATIC,33.450 €,2014,86.791 km,Diesel,258 cv,Madrid,https://www.coches.net/mercedes-benz-clase-m-ml-350-bluetec-4matic-5p-diesel-2015-en-madrid-70449406-covo.aspx
AUDI,AUDI Q3 Black line 35 TDI S tronic,21.750 €,2019,148.753 km,Diesel,150 cv,Madrid,https://www.coches.net/audi-q3-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2019-en-madrid-70449407-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Sport 3.0 SDV6 HSE Dynamic,46.450 €,2020,98.775 km,Diesel,249 cv,Madrid,https://www.coches.net/land-rover-range-rover-sport-30-sdv6-183kw-249cv-hse-dynamic-5p-diesel-2020-en-madrid-70449411-covo.aspx
RENAULT,RENAULT Mégane Zen TCe GPF,13.950 €,2023,167.457 km,Gasolina,140 cv,Madrid,https://www.coches.net/renault-megane-zen-tce-103-kw-140cv-gpf-5p-gasolina-2021-en-madrid-70449413-covo.aspx
OPEL,OPEL Corsa 1.4 Selective Pro,8.750 €,2019,149.452 km,Gasolina,90 cv,Madrid,https://www.coches.net/opel-corsa-14-66kw-90cv-selective-pro-5p-gasolina-2019-en-madrid-70449416-covo.aspx
SKODA,SKODA Scala 1.0 TSI 110 CV Ambition,13.250 €,2021,118.580 km,Gasolina,110 cv,Madrid,https://www.coches.net/skoda-scala-10-tsi-81kw-110-cv-ambition-5p-gasolina-2022-en-madrid-70449417-covo.aspx
JAGUAR,JAGUAR XE 2.0D I4 132kW180CV RWD AT RDynamic SE,19.750 €,2019,67.411 km,Diesel,180 cv,Madrid,https://www.coches.net/jaguar-xe-20d-i4-132kw180cv-rwd-at-rdynamic-se-4p-diesel-2020-en-madrid-70449418-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.950 €,2023,59.432 km,Gasolina,83 cv,Madrid,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449423-covo.aspx
SKODA,SKODA Karoq 1.0 TSI Ambition,17.750 €,2018,69.834 km,Gasolina,116 cv,Madrid,https://www.coches.net/skoda-karoq-10-tsi-85kw-115cv-ambition-5p-gasolina-2017-en-madrid-70449427-covo.aspx
FIAT,FIAT Tipo 1.6 Business Multijet II,11.250 €,2018,151.085 km,Diesel,120 cv,Madrid,https://www.coches.net/fiat-tipo-16-business-88kw-120cv-multijet-ii-5p-diesel-2016-en-madrid-70449430-covo.aspx
SKODA,SKODA Fabia 1.0 TSI Ambition,12.750 €,2023,132.121 km,Gasolina,95 cv,Madrid,https://www.coches.net/skoda-fabia-10-tsi-70kw-95cv-ambition-5p-gasolina-2023-en-madrid-70449433-covo.aspx
MASERATI,MASERATI Levante V6 275 HP D AWD GranLusso,29.450 €,2017,199.718 km,Diesel,275 cv,Madrid,https://www.coches.net/maserati-levante-v6-275-hp-d-awd-granlusso-5p-diesel-2018-en-madrid-70449434-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLA GLA 220 d AMG Line,20.950 €,2017,139.953 km,Diesel,177 cv,A Coruña,https://www.coches.net/mercedes-benz-clase-gla-gla-220-d-amg-line-5p-diesel-2017-en-a-coruna-70450786-covo.aspx
AUDI,AUDI A3 2.0 TDI Sportback,18.450 €,2017,100.388 km,Diesel,150 cv,A Coruña,https://www.coches.net/audi-a3-20-tdi-110kw-150cv-sportback-5p-diesel-2018-en-a-coruna-70451488-covo.aspx
BMW,BMW X7 xDrive40d,134.900 €,2026,4200 km,Híbrido,352 cv,Barcelona,https://www.coches.net/km-0/bmw/x7/barcelona/xdrive40d-electrico-hibrido-de-km0-70451736-kovn.aspx
PEUGEOT,PEUGEOT 3008 1.5 BlueHDi SS GT Line EAT8,17.450 €,2020,159.046 km,Diesel,130 cv,Madrid,https://www.coches.net/peugeot-3008-15-bluehdi-96kw-ss-gt-line-eat8-5p-diesel-2020-en-madrid-70451854-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi Active Pack,15.990 €,2023,38.300 km,Diesel,100 cv,Madrid,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-pack-5p-diesel-2023-en-madrid-70452338-covo.aspx
BMW,BMW X7 xDrive40d,126.900 €,2025,4100 km,Híbrido,352 cv,Barcelona,https://www.coches.net/km-0/bmw/x7/barcelona/xdrive40d-electrico-hibrido-de-km0-70452604-kovn.aspx
BMW,BMW X7 xDrive40d,132.900 €,2026,3900 km,Híbrido,352 cv,Barcelona,https://www.coches.net/km-0/bmw/x7/barcelona/xdrive40d-electrico-hibrido-de-km0-70452655-kovn.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 220 d 4MATIC,36.999 €,2020,167.000 km,Diesel,194 cv,Alicante,https://www.coches.net/mercedes-benz-glc-coupe-glc-220-d-4matic-5p-diesel-2021-en-alicante-70452888-covo.aspx
MAZDA,MAZDA CX-3 2.0 G 2WD Zenith,16.900 €,2022,111.775 km,Gasolina,121 cv,Barcelona,https://www.coches.net/mazda-cx-3-20-g-89kw-121cv-2wd-zenith-5p-gasolina-2021-en-barcelona-70453404-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C Cabrio 220 d,30.900 €,2016,100.193 km,Diesel,170 cv,Valencia,https://www.coches.net/mercedes-benz-clase-c-c-cabrio-220-d-2p-diesel-2017-en-valencia-70456031-covo.aspx
BMW,BMW Serie 4 M4 Competition Coupe,119.800 €,2025,16.900 km,Gasolina,510 cv,Barcelona,https://www.coches.net/bmw-serie-4-m4-competition-coupe-2p-gasolina-2025-en-barcelona-70456494-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Edition 1.0 TSI,17.990 €,2020,53.919 km,Gasolina,115 cv,Madrid,https://www.coches.net/volkswagen-golf-edition-10-tsi-85kw-115cv-5p-gasolina-2020-en-madrid-70456639-covo.aspx
SUZUKI,SUZUKI S-Cross 1.4T S3 Mild Hybrid,26.900 €,2025,11.652 km,Híbrido,110 cv,Barcelona,https://www.coches.net/suzuki-s-cross-14t-s3-mild-hybrid-5p-electrico-hibrido-2025-en-barcelona-70456731-covo.aspx
SUZUKI,SUZUKI S-Cross 1.4T S2 Mild Hybrid,25.900 €,2025,8400 km,Híbrido,129 cv,Barcelona,https://www.coches.net/km-0/suzuki/s-cross/barcelona/14t-s2-mild-hybrid-electrico-hibrido-de-km0-70456742-kovn.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 200,39.890 €,2022,41.959 km,Híbrido,204 cv,Málaga,https://www.coches.net/mercedes-benz-clase-c-c-200-4p-electrico-hibrido-2022-en-malaga-70457368-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 180 con tecnologia hibrida,52.650 €,2026,5 km,Híbrido,136 cv,Valencia,https://www.coches.net/mercedes-benz-cla-cla-180-con-tecnologia-hibrida-4p-electrico-hibrido-2026-en-valencia-70458490-covo.aspx
JEEP,JEEP Renegade 1.6 Mjet Limited 4x2,18.500 €,2019,99.800 km,Diesel,120 cv,Madrid,https://www.coches.net/jeep-renegade-16-mjet-limited-4x2-5p-diesel-2019-en-madrid-70458652-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA MercedesAMG CLA 45 4M Shooting Brake,32.900 €,2017,80.000 km,Gasolina,381 cv,Las Palmas,https://www.coches.net/mercedes-benz-clase-cla-mercedesamg-cla-45-4m-shooting-brake-5p-gasolina-2018-en-las-palmas-70459009-covo.aspx
AUDI,AUDI Q3 Sportback Black line 35 TDI S tronic,43.400 €,2024,43.500 km,Diesel,150 cv,Gipuzkoa,https://www.coches.net/audi-q3-sportback-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2024-en-guipuzcoa-70459799-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase G MercedesAMG G 63,298.900 €,2026,10 km,Gasolina,585 cv,Barcelona,https://www.coches.net/km-0/mercedes-benz/clase-g/barcelona/mercedesamg-g-63-gasolina-de-km0-70460398-kovn.aspx
INFINITI,INFINITI QX50 3.0D V6 GT PREMIUM AWD AUTO,14.500 €,2015,154.882 km,Diesel,238 cv,Asturias,https://www.coches.net/infiniti-qx50-30d-v6-gt-premium-awd-auto-5p-diesel-2014-en-asturias-70460458-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ 230 230CE,6.995 €,1990,203.000 km,Gasolina,132 cv,Sta. C. Tenerife,https://www.coches.net/mercedes-benz-230-230ce-2p-gasolina-1988-en-sta-c-tenerife-70460878-covo.aspx
ASTON,ASTON MARTIN DBX 4.0 V8 707 Auto,318.900 €,2026,10 km,Gasolina,707 cv,Barcelona,https://www.coches.net/km-0/aston-martin/dbx/barcelona/40-v8-707-auto-gasolina-de-km0-70461282-kovn.aspx
FIAT,FIAT 500C Monotrim 1.0 Hybrid 70 CV StCo,13.990 €,2023,48.150 km,Híbrido,70 cv,Madrid,https://www.coches.net/fiat-500c-monotrim-10-hybrid-51kw-70-cv--stco-2p-electrico-hibrido-2023-en-madrid-70461376-covo.aspx
PORSCHE,PORSCHE 911 Turbo S Cabriolet,298.900 €,2024,1800 km,Gasolina,650 cv,Barcelona,https://www.coches.net/porsche-911-turbo-s-cabriolet-2p-gasolina-2024-en-barcelona-70461676-covo.aspx
FORD,FORD Capri Premium R. Ext. RWD 77kWh,39.350 €,2025,17.289 km,Eléctrico,286 cv,Madrid,https://www.coches.net/ford-capri-premium-r-ext-rwd-77kwh-286cv-5p-electrico-hibrido-2025-en-madrid-70462227-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 1.2 GT eDCS6,31.900 €,2025,4600 km,Híbrido,145 cv,Madrid,https://www.coches.net/peugeot-3008-hybrid-12-107kw-gt-edcs6-5p-electrico-hibrido-2025-en-madrid-70462785-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVX 2.0 Homura,22.900 €,2022,60.725 km,Híbrido,186 cv,Barcelona,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-homura-5p-electrico-hibrido-2022-en-barcelona-70465451-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVX 2.0 AT Zenith,21.900 €,2021,93.169 km,Híbrido,186 cv,Barcelona,https://www.coches.net/mazda-cx-30-eskyactivx-20-137kw-at-zenith-5p-electrico-hibrido-2022-en-barcelona-70465456-covo.aspx
