Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
MERCEDES-BENZ,MERCEDES-BENZ Clase E E 350 4MATIC Avantgarde,18.499 €,2011,114.568 km,Gasolina,272 cv,Valencia,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-e-e-350-4matic-avantgarde-4p-gasolina-2011-en-valencia-60879000-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI Style Plus,15.863 €,2021,30.214 km,Gasolina,110 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/seat-ibiza-10-tsi-81kw-110cv-style-plus-5p-gasolina-2022-en-barcelona-70263833-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 d,20.900 €,2019,118.700 km,Diesel,116 cv,Cádiz,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-b-b-180-d-5p-diesel-2019-en-cadiz-70236173-covo.aspx
AUDI,AUDI A5 40 TDI S tronic Coupe,28.990 €,2020,97.000 km,Diesel,190 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/audi-a5-40-tdi-140kw-190cv-s-tronic-coupe-2p-diesel-2021-en-sevilla-70366883-covo.aspx
PEUGEOT,PEUGEOT 208 PureTech EAT8 Allure Pack,16.900 €,2023,49.016 km,Gasolina,100 cv,Girona,2026-05-06 13:53:40,B,https://www.coches.net/peugeot-208-puretech-73kw-100cv-eat8-allure-pack-5p-gasolina-2023-en-girona-70541459-covo.aspx
AUDI,AUDI A5 sport 2.0 TDI S tronic Sportback,24.499 €,2016,88.578 km,Diesel,190 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/audi-a5-sport-20-tdi-s-tronic-sportback-5p-diesel-2017-en-barcelona-70206948-covo.aspx
MAZDA,MAZDA Mazda3 2.0 eSKYACTIVX HOMURA AT,25.900 €,2023,52.000 km,Híbrido,186 cv,Tarragona,2026-05-06 13:53:40,ECO,https://www.coches.net/mazda-mazda3-20-eskyactivx-homura-at-5p-electrico-hibrido-2024-en-tarragona-70380125-covo.aspx
FORD,FORD C-Max 1.0 EcoBoost Trend,9.799 €,2016,65.481 km,Gasolina,125 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/ford-c-max-10-ecoboost-125cv-trend-5p-gasolina-2016-en-sevilla-70215014-covo.aspx
AUDI,AUDI A6 allroad quattro 3.0 TDI quattro S tronic,14.990 €,2013,275.000 km,Diesel,245 cv,Bizkaia,2026-05-06 13:53:40,B,https://www.coches.net/audi-a6-allroad-quattro-3.0-tdi-245cv-quattro-s-tronic-5p-diesel-2013-en-vizcaya-61923052-covo.aspx
NISSAN,NISSAN PULSAR 1.2 DIGT NCONNECTA,9.990 €,2017,94.000 km,Gasolina,115 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/nissan-pulsar-12-digt-nconnecta-5p-gasolina-2016-en-barcelona-70530208-covo.aspx
MINI,MINI COUNTRYMAN COOPER D COUNTRYMAN ALL4,11.990 €,2015,122.600 km,Diesel,112 cv,Baleares,2026-05-06 13:53:40,C,https://www.coches.net/mini-countryman-cooper-d-countryman-all4-5p-diesel-2015-en-baleares-70535132-covo.aspx
HYUNDAI,HYUNDAI Kona HEV 1.6GDI DT Tecno,29.900 €,2025,1 km,Híbrido,129 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/hyundai-kona-hev-16gdi-129cv-dt-tecno-5p-electrico-hibrido-2025-en-madrid-70367963-covo.aspx
FORD,FORD Tourneo Custom 2.0 EcoBlue L2 Titanium,29.999 €,2020,139.000 km,Diesel,185 cv,Almería,2026-05-06 13:53:40,C,https://www.coches.net/ford-tourneo-custom-20-ecoblue-136kw-185cv-l2-titanium-5p-diesel-2020-en-almeria-70368407-covo.aspx
SEAT,SEAT Ateca 1.5 TSI FR Special Edition,28.750 €,2025,1229 km,Gasolina,150 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/seat-ateca-15-tsi-110kw-150cv-fr-special-edition-5p-gasolina-2026-en-madrid-70398556-covo.aspx
FIAT,FIAT 500 Dolcevita 1.0 Hybrid 70 CV,10.950 €,2023,69.012 km,Híbrido,70 cv,Baleares,2026-05-06 13:53:40,ECO,https://www.coches.net/fiat-500-dolcevita-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2023-en-baleares-70519678-covo.aspx
FIAT,FIAT 500 Monotrim 1.0 Hybrid 70 CV,11.300 €,2023,69.243 km,Híbrido,70 cv,Baleares,2026-05-06 13:53:40,ECO,https://www.coches.net/fiat-500-monotrim-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2023-en-baleares-70520217-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi Active,15.300 €,2022,23.900 km,Diesel,100 cv,Girona,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2023-en-girona-70527302-covo.aspx
HYUNDAI,HYUNDAI i30 1.5 DPI Klass,21.600 €,2025,10 km,Gasolina,96 cv,Asturias,2026-05-06 13:53:40,B,https://www.coches.net/hyundai-i30-15-dpi-klass-5p-gasolina-2025-en-asturias-70128018-covo.aspx
NISSAN,NISSAN QASHQAI EPOWER 190 CV NConnecta,28.290 €,2023,37.539 km,Híbrido,190 cv,Burgos,2026-05-06 13:53:40,B,https://www.coches.net/nissan-qashqai-epower-140-kw-190-cv-nconnecta-5p-electrico-hibrido-2023-en-burgos-70516382-covo.aspx
DACIA,DACIA Lodgy Laureate dCi 90 7Pl 2016,8.690 €,2016,167.000 km,Diesel,90 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/dacia-lodgy-laureate-dci-90-7pl-2016-5p-diesel-2016-en-madrid-70447518-covo.aspx
VOLVO,VOLVO XC60 2.0 B4 D Core Auto,35.499 €,2023,51.000 km,Híbrido,197 cv,Alicante,2026-05-06 13:53:40,ECO,https://www.coches.net/volvo-xc60-20-b4-d-core-auto-5p-electrico-hibrido-2024-en-alicante-70160594-covo.aspx
RENAULT,RENAULT Captur Zen ETECH Hibrido enchufable,18.499 €,2021,67.000 km,Híbrido enchufable,160 cv,Alicante,2026-05-06 13:53:40,ECO,https://www.coches.net/renault-captur-zen-etech-hibrido-enchufable-160cv-5p-electrico-hibrido-2021-en-alicante-70163543-covo.aspx
PEUGEOT,PEUGEOT 5008 Hybrid 1.2 Allure Pack eDCS6,26.490 €,2024,34.114 km,Híbrido,136 cv,Valencia,2026-05-06 13:53:40,ECO,https://www.coches.net/peugeot-5008-hybrid-12-100kw-allure-pack-edcs6-5p-electrico-hibrido-2024-en-valencia-70484930-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Life 1.0 TSI,20.900 €,2023,38.000 km,Gasolina,110 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-t-roc-life-10-tsi-81kw-110cv-5p-gasolina-2023-en-barcelona-70487482-covo.aspx
CUPRA,CUPRA Formentor 1.5 TSI 150 CV,22.600 €,2022,60.865 km,Gasolina,150 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/cupra-formentor-15-tsi-110kw-150-cv-5p-gasolina-2022-en-madrid-70489534-covo.aspx
HYUNDAI,HYUNDAI Kona HEV 1.6GDI DT N Line,29.990 €,2026,4900 km,Híbrido,138 cv,Asturias,2026-05-06 13:53:40,ECO,https://www.coches.net/km-0/hyundai/kona/asturias/hev-16gdi-138cv-dt-n-line-electrico-hibrido-de-km0-70383552-kovn.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 180 BE Blue Efficiency Edition,10.900 €,2011,175.000 km,Gasolina,156 cv,Alicante,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-c-c-180-be-blue-efficiency-edition-4p-gasolina-2012-en-alicante-70333793-covo.aspx
RENAULT,RENAULT ZOE Intens 40,9.900 €,2017,79.806 km,Eléctrico,92 cv,Madrid,2026-05-06 13:53:40,CERO,https://www.coches.net/renault-zoe-intens-40-5p-electrico-hibrido-2017-en-madrid-70476050-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200,35.900 €,2022,70.381 km,Gasolina,163 cv,Cádiz,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-gla-gla-200-5p-gasolina-2020-en-cadiz-70447220-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT SEDAN,14.590 €,2021,190.000 km,Híbrido,122 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-sedan-4p-electrico-hibrido-2021-en-madrid-70517849-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,20.990 €,2024,10.800 km,Gasolina,95 cv,Huesca,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2024-en-huesca-70526896-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo RLine 1.0 TSI DSG,23.990 €,2024,23.000 km,Gasolina,116 cv,Huesca,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-polo-rline-10-tsi-85kw-115cv-dsg-5p-gasolina-2025-en-huesca-70526933-covo.aspx
FORD,FORD Mondeo 2.0 Hibrido Titanium HEV AT SB,22.900 €,2021,48.000 km,Híbrido,187 cv,Asturias,2026-05-06 13:53:40,ECO,https://www.coches.net/ford-mondeo-20-hibrido-138kw-titanium-hev-at-sb-5p-electrico-hibrido-2021-en-asturias-70321586-covo.aspx
BMW,BMW Serie 2 Gran Tourer 220iA,15.199 €,2019,156.825 km,Gasolina,192 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/bmw-serie-2-gran-tourer-220ia-5p-gasolina-2020-en-sevilla-70448902-covo.aspx
SKODA,SKODA Karoq 2.0 TDI Ambition,21.990 €,2022,60.296 km,Diesel,115 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/skoda-karoq-20-tdi-85kw-115cv-ambition-5p-diesel-2021-en-valencia-70451060-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Life 2.0 TDI,19.990 €,2021,129.586 km,Diesel,115 cv,Ciudad Real,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-golf-life-2.0-tdi-85kw-115cv-5p-diesel-2021-en-ciudad-real-61214074-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV 4x2 NConnecta,20.900 €,2021,86.900 km,Híbrido,140 cv,Lugo,2026-05-06 13:53:40,ECO,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2021-en-lugo-70137046-covo.aspx
BMW,BMW Serie 1 116i,12.490 €,2016,146.000 km,Gasolina,109 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/bmw-serie-1-116i-5p-gasolina-2016-en-madrid-70564835-covo.aspx
CUPRA,CUPRA Terramar 1.5 eTSI 150 CV DSG,33.500 €,2025,16.700 km,Híbrido,150 cv,León,2026-05-06 13:53:40,ECO,https://www.coches.net/cupra-terramar-15-etsi-110kw-150-cv-dsg-5p-electrico-hibrido-2025-en-leon-70532856-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase M ML 280 CDI,14.500 €,2006,150.097 km,Diesel,190 cv,Valencia,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-m-ml-280-cdi-5p-diesel-2006-en-valencia-70466292-covo.aspx
FORD,FORD Focus 1.6 TDCi 109 Trend,2.999 €,2009,266.404 km,Diesel,109 cv,Badajoz,2026-05-06 13:53:40,B,https://www.coches.net/ford-focus-16-tdci-109-trend-5p-diesel-2009-en-badajoz-62503724-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 d Sport,15.499 €,2016,88.000 km,Diesel,109 cv,Alicante,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-b-b-180-d-sport-5p-diesel-2017-en-alicante-62468693-covo.aspx
TOYOTA,TOYOTA Aygo X Cross 1.0 VVTI Play,15.290 €,2024,44.583 km,Gasolina,72 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/toyota-aygo-x-cross-10-vvti-72cv-play-5p-gasolina-2023-en-barcelona-70505107-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e Sedan,31.900 €,2023,46.400 km,Híbrido enchufable,218 cv,Badajoz,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-/-hibrido-2023-en-badajoz-61100902-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touareg Prem Eleg 3.0 V6 TDI Tip 4M,52.990 €,2022,36.132 km,Diesel,286 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-touareg-prem-eleg-30-v6-tdi-210kw-tip-4m-5p-diesel-2022-en-madrid-70317176-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180,22.900 €,2022,77.000 km,Gasolina,136 cv,Córdoba,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-a-a-180-5p-gasolina-2022-en-cordoba-70566144-covo.aspx
SEAT,SEAT León 2.0 TDI Sport,4.800 €,2010,210.000 km,Diesel,140 cv,Barcelona,2026-05-06 13:53:40,B,https://www.coches.net/seat-leon-20-tdi-140cv-sport-5p-diesel-2010-en-barcelona-70524348-covo.aspx
CITROEN,CITROEN C3 Aircross BlueHDi Shine Pack,15.900 €,2023,30.000 km,Diesel,110 cv,Pontevedra,2026-05-06 13:53:40,C,https://www.coches.net/citroen-c3-aircross-bluehdi-81kw-110cv-shine-pack-5p-diesel-2023-en-pontevedra-61842558-covo.aspx
KIA,KIA Rio 1.2 DPi Concept,11.899 €,2022,70.796 km,Gasolina,84 cv,Barcelona,2026-05-06 13:53:40,C,https://www.coches.net/kia-rio-12-dpi-62kw-84cv-concept-5p-gasolina-2022-en-barcelona-70206954-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,28.990 €,2022,65.610 km,Híbrido enchufable,218 cv,Jaén,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2022-en-jaen-70348967-covo.aspx
KIA,KIA Niro 1.6 GDi HEV Drive,29.290 €,2025,5982 km,Híbrido,138 cv,Girona,2026-05-06 13:53:40,ECO,https://www.coches.net/kia-niro-16-gdi-hev-102kw-139cv-drive-5p-electrico-hibrido-2026-en-girona-62562156-covo.aspx
KIA,KIA Niro 1.6 GDi HEV Concept,27.990 €,2025,2370 km,Híbrido,138 cv,Girona,2026-05-06 13:53:40,ECO,https://www.coches.net/kia-niro-16-gdi-hev-102kw-139cv-concept-5p-electrico-hibrido-2026-en-girona-62562157-covo.aspx
FORD,FORD EcoSport 1.0T EcoBoost SS Trend,12.490 €,2020,96.795 km,Gasolina,100 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/ford-ecosport-10t-ecoboost-73kw-100cv-ss-trend-5p-gasolina-2021-en-madrid-70528665-covo.aspx
JEEP,JEEP Renegade eHyb. North Star 1.5 MHEV 130hp Dct Fwd,30.850 €,2025,20.196 km,Híbrido,130 cv,Baleares,2026-05-06 13:53:40,ECO,https://www.coches.net/jeep-renegade-ehyb-north-star-15-mhev-130hp-dct-fwd-5p-electrico-hibrido-2025-en-baleares-70528727-covo.aspx
VOLVO,VOLVO XC40 2.0 B3 G Essential Auto,32.750 €,2025,28.442 km,Híbrido,163 cv,Baleares,2026-05-06 13:53:40,ECO,https://www.coches.net/volvo-xc40-20-b3-g-essential-auto-5p-electrico-hibrido-2026-en-baleares-70528737-covo.aspx
JEEP,JEEP Renegade eHyb. North Star 1.5 MHEV 130hp Dct Fwd,30.850 €,2025,19.925 km,Híbrido,130 cv,Baleares,2026-05-06 13:53:40,ECO,https://www.coches.net/jeep-renegade-ehyb-north-star-15-mhev-130hp-dct-fwd-5p-electrico-hibrido-2025-en-baleares-70528766-covo.aspx
SUZUKI,SUZUKI S-Cross 1.4T S2 Mild Hybrid,17.900 €,2023,71.393 km,Híbrido,129 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/suzuki-s-cross-14t-s2-mild-hybrid-5p-electrico-hibrido-2022-en-madrid-70529572-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 200 d Shooting Brake,16.300 €,2018,146.000 km,Diesel,136 cv,Toledo,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-cla-cla-200-d-shooting-brake-5p-diesel-2018-en-toledo-70536670-covo.aspx
RENAULT,RENAULT Mégane Emotion 2011 dCi 110 eco2 E5,4.980 €,2012,289.000 km,Diesel,110 cv,Jaén,2026-05-06 13:53:40,B,https://www.coches.net/renault-megane-emotion-2011-dci-110-eco2-e5-5p-diesel-2011-en-jaen-70119274-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTI 2.0 TSI,29.490 €,2022,64.426 km,Gasolina,245 cv,Toledo,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-golf-gti-20-tsi-180kw-245cv-5p-gasolina-2022-en-toledo-70341069-covo.aspx
CITROEN,CITROEN C3 Aircross Turbo BVM6 PLUS,19.600 €,2026,2500 km,Gasolina,100 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/km-0/citroen/c3-aircross/madrid/turbo-73kw-100cv-bvm6-plus-gasolina-de-km0-70519279-kovn.aspx
SKODA,SKODA Kamiq 1.0 TSI STYLE,18.900 €,2022,56.929 km,Gasolina,110 cv,Girona,2026-05-06 13:53:40,C,https://www.coches.net/skoda-kamiq-10-tsi-81kw-110cv-style-5p-gasolina-2022-en-girona-70520765-covo.aspx
KIA,KIA Sportage 1.6 MHEV Concept 4x2,17.700 €,2021,58.000 km,Híbrido,136 cv,Barcelona,2026-05-06 13:53:40,ECO,https://www.coches.net/kia-sportage-16-mhev-concept-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-barcelona-70521107-covo.aspx
VOLVO,VOLVO XC40 1.5 T2 Inscription,19.500 €,2021,75.970 km,Gasolina,129 cv,La Rioja,2026-05-06 13:53:40,B,https://www.coches.net/volvo-xc40-15-t2-inscription-5p-gasolina-2022-en-la-rioja-70521719-covo.aspx
SWM,SWM G03F 1.5T MT,19.900 €,2026,4 km,Gasolina,110 cv,Asturias,2026-05-06 13:53:40,C,https://www.coches.net/swm-g03f-15t-mt-5p-gasolina-2024-en-asturias-70467423-covo.aspx
RENAULT,RENAULT Clio Business Energy dCi,8.490 €,2018,216.000 km,Diesel,75 cv,Bizkaia,2026-05-06 13:53:40,C,https://www.coches.net/renault-clio-business-energy-dci-55kw-75cv-5p-diesel-2016-en-vizcaya-62101300-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 250 e,27.890 €,2022,126.000 km,Híbrido enchufable,218 cv,A Coruña,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-gla-gla-250-e-5p-electrico-hibrido-2020-en-a-coruna-70466926-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touareg Premium 3.0 TDI 193kW262CV BMT Tip,17.000 €,2017,351.000 km,Diesel,262 cv,Ciudad Real,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-touareg-premium-30-tdi-193kw262cv-bmt-tip-5p-diesel-2017-en-ciudad-real-70553083-covo.aspx
SEAT,SEAT León 2.0 TDI SS Style Go,15.900 €,2021,93.264 km,Diesel,115 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/seat-leon-20-tdi-85kw-ss-style-go-5p-diesel-2022-en-madrid-70516362-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 200 d,30.500 €,2023,47.215 km,Diesel,150 cv,Girona,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-a-a-200-d-5p-diesel-2023-en-girona-70526783-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 180,17.000 €,2018,112.500 km,Gasolina,122 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-cla-cla-180-4p-gasolina-2018-en-madrid-62565656-covo.aspx
SEAT,SEAT Ateca 1.0 TSI StSp Style Go,18.900 €,2021,44.000 km,Gasolina,110 cv,Alicante,2026-05-06 13:53:40,C,https://www.coches.net/seat-ateca-10-tsi-81kw-stsp-style-go-5p-gasolina-2021-en-alicante-70511671-covo.aspx
SEAT,SEAT Ateca 1.0 TSI StSp Style Go,16.200 €,2021,67.069 km,Gasolina,110 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/seat-ateca-10-tsi-81kw-stsp-style-go-5p-gasolina-2021-en-madrid-70512757-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Jetta Sport 2.0 TDI BMT DSG,13.199 €,2014,125.849 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-jetta-sport-20-tdi-150cv-bmt-dsg-4p-diesel-2015-en-sevilla-70223567-covo.aspx
VOLVO,VOLVO V40 2.0 D3 Kinetic,11.399 €,2014,127.087 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,B,https://www.coches.net/volvo-v40-20-d3-kinetic-5p-diesel-2014-en-sevilla-70223571-covo.aspx
PEUGEOT,PEUGEOT 108 Open Top 1.2 PureTech 82,5.999 €,2015,89.203 km,Gasolina,82 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-108-open-top-12-puretech-82-5p-gasolina-2015-en-madrid-70223994-covo.aspx
VOLVO,VOLVO V40 1.6 D2 Kinetic,10.399 €,2015,141.009 km,Diesel,115 cv,Barcelona,2026-05-06 13:53:40,B,https://www.coches.net/volvo-v40-16-d2-kinetic-5p-diesel-2015-en-barcelona-70224236-covo.aspx
AUDI,AUDI A3 RS3 Sportback TFSI quattro S tron,77.990 €,2024,10.000 km,Gasolina,400 cv,Valencia,2026-05-06 13:53:40,C,https://www.coches.net/audi-a3-rs3-sportback-tfsi-294kw-quattro-s-tron-5p-gasolina-2025-en-valencia-70292797-covo.aspx
RENAULT,RENAULT Kangoo Combi Life Edition One 1.5 Blue dCi 70kW95CV,16.100 €,2022,108.235 km,Diesel,95 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/renault-kangoo-combi-life-edition-one-15-blue-dci-70kw95cv-5p-diesel-2021-en-madrid-70480983-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance 2.0 TDI,18.800 €,2021,99.525 km,Diesel,115 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/volkswagen-t-roc-advance-20-tdi-85kw-115cv-5p-diesel-2021-en-madrid-70480984-covo.aspx
FORD,FORD Puma 1.0 EcoBoost Titanium MHEV,14.100 €,2021,78.989 km,Híbrido,125 cv,Madrid,2026-05-06 13:53:40,ECO,https://www.coches.net/ford-puma-10-ecoboost-125cv-titanium-mhev-5p-electrico-hibrido-2021-en-madrid-70480986-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e con tecnologia hibrida EQ,36.890 €,2025,18.113 km,Híbrido enchufable,218 cv,Lugo,2026-05-06 13:53:40,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-con-tecnologia-hibrida-eq-5p-electrico-hibrido-2025-en-lugo-70355922-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Plus 1.4 TSI Highline,6.899 €,2007,73.500 km,Gasolina,122 cv,Sevilla,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-golf-plus-14-tsi-122cv-highline-5p-gasolina-2008-en-sevilla-70466443-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 120H Active Plus,19.500 €,2024,33.586 km,Híbrido,116 cv,Huesca,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-yaris-15-120h-active-plus-5p-electrico-hibrido-2025-en-huesca-70453245-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 2.0 TDI DSG 4Motion,32.750 €,2021,78.154 km,Diesel,150 cv,Navarra,2026-05-06 13:53:40,B,https://www.coches.net/volkswagen-tiguan-rline-20-tdi-110kw-150cv-dsg-4motion-5p-diesel-2021-en-navarra-70526316-covo.aspx
AUDI,AUDI A5 Sportback 2.0 TDI clean d Advanced,16.690 €,2016,136.232 km,Diesel,150 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/audi-a5-sportback-20-tdi-clean-d-150cv-advanced-5p-diesel-2016-en-madrid-70422092-covo.aspx
PEUGEOT,PEUGEOT 5008 1.5 BlueHDi SS Active,17.800 €,2020,189.000 km,Diesel,130 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-5008-15-bluehdi-96kw-130cv-ss-active-5p-diesel-2020-en-sevilla-70435807-covo.aspx
PEUGEOT,PEUGEOT 2008 GT Line BlueHDi 100 SS,11.800 €,2019,96.000 km,Diesel,100 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/peugeot-2008-gt-line-bluehdi-100-ss-5p-diesel-2019-en-sevilla-70435836-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport TD4 4WD SE,15.500 €,2015,173.000 km,Diesel,150 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/land-rover-discovery-sport-td4-4wd-se-5p-diesel-2015-en-sevilla-70430553-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 Advance Hybrid 140,33.300 €,2026,10 km,Híbrido,140 cv,Málaga,2026-05-06 13:53:40,ECO,https://www.coches.net/toyota-c-hr-18-advance-hybrid-140-5p-electrico-hibrido-2025-en-malaga-70418461-covo.aspx
AUDI,AUDI Q2 30 TFSI,20.900 €,2021,82.000 km,Gasolina,110 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/audi-q2-30-tfsi-81kw-110cv-5p-gasolina-2021-en-sevilla-70421730-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase V 300 d Avantgarde Largo,77.500 €,2023,31.100 km,Diesel,239 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/mercedes-benz-clase-v-300-d-avantgarde-largo-5p-diesel-2021-en-madrid-70422388-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 200 CDI,5.499 €,2005,200.000 km,Diesel,140 cv,Zaragoza,2026-05-06 13:53:40,B,https://www.coches.net/mercedes-benz-clase-b-b-200-cdi-5p-diesel-2005-en-zaragoza-70530166-covo.aspx
SEAT,SEAT Altea 1.6 TDI Style EEcomotive,7.990 €,2011,119.000 km,Diesel,105 cv,Zaragoza,2026-05-06 13:53:40,B,https://www.coches.net/seat-altea-16-tdi-105cv-style-eecomotive-5p-diesel-2012-en-zaragoza-70533478-covo.aspx
DACIA,DACIA Sandero Stepway dCi 90,7.990 €,2013,117.014 km,Diesel,90 cv,Madrid,2026-05-06 13:53:40,B,https://www.coches.net/dacia-sandero-stepway-dci-90-5p-diesel-2012-en-madrid-70202258-covo.aspx
AUDI,AUDI A6 2.3,4.999 €,1996,126.000 km,Gasolina,133 cv,Córdoba,2026-05-06 13:53:40,B,https://www.coches.net/audi-a6-23-4p-gasolina-1996-en-cordoba-70441310-covo.aspx
CITROEN,CITROEN C3 Aircross BlueHDi Plus,15.990 €,2024,27.538 km,Diesel,110 cv,Madrid,2026-05-06 13:53:40,C,https://www.coches.net/citroen-c3-aircross-bluehdi-81kw-110cv-plus-5p-diesel-2023-en-madrid-62557808-covo.aspx
RENAULT,RENAULT Mégane Business Blue dCi,13.250 €,2021,135.000 km,Diesel,115 cv,Sevilla,2026-05-06 13:53:40,C,https://www.coches.net/renault-megane-business-blue-dci-85-kw-115cv-5p-diesel-2020-en-sevilla-62570498-covo.aspx
