Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
BMW,BMW Serie 1 118i Corporate Auto.,24.000 €,2022,47.069 km,Gasolina,136 cv,Cáceres,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118i-corporate-auto-5p-gasolina-2022-en-caceres-70547268-covo.aspx
BMW,BMW Serie 1 118i,24.000 €,2020,70.521 km,Gasolina,140 cv,Cáceres,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118i-5p-gasolina-2020-en-caceres-70547282-covo.aspx
KIA,KIA Sportage 1.6 TGDi PHEV Drive 4x4,27.199 €,2022,69.103 km,Híbrido enchufable,265 cv,Barcelona,2026-05-11 13:41:28,CERO,https://www.coches.net/kia-sportage-16-tgdi-phev-198kw-265cv-drive-4x4-5p-electrico-hibrido-2022-en-barcelona-70553519-covo.aspx
TOYOTA,TOYOTA Yaris Cross 1.5 120H Active Tech,23.990 €,2023,47.000 km,Híbrido,116 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-yaris-cross-15-120h-active-tech-5p-electrico-hibrido-2023-en-malaga-70588365-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross RLine 1.0 TSI DSG,25.990 €,2025,12.759 km,Gasolina,115 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-t-cross-rline-10-tsi-85kw-115cv-dsg-5p-gasolina-2025-en-barcelona-70591232-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TDI,16.790 €,2022,115.184 km,Diesel,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-20-tdi-85kw-115cv-5p-diesel-2022-en-madrid-70459188-covo.aspx
HYUNDAI,HYUNDAI Atos Prime 1.1 GLS,4.750 €,2007,96.139 km,Gasolina,63 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-atos-prime-11-gls-5p-gasolina-2005-en-madrid-70568725-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf Advance 1.4 TSI BMT DSG,10.999 €,2013,182.000 km,Gasolina,122 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-advance-14-tsi-122cv-bmt-dsg-5p-gasolina-2013-en-madrid-70470195-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI 48V Klass DCT,22.200 €,2026,8717 km,Híbrido,100 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-i20-10-tgdi-48v-klass-dct-5p-electrico-hibrido-2025-en-barcelona-70587915-covo.aspx
CITROEN,CITROEN C3 PureTech SS FEEL,9.850 €,2017,132.000 km,Gasolina,110 cv,Murcia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/citroen-c3-puretech-81kw-110cv-ss-feel-5p-gasolina-2016-en-murcia-70594310-covo.aspx
RENAULT,RENAULT Clio Business SCe,13.900 €,2022,50.575 km,Gasolina,65 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/renault-clio-business-sce-49-kw-67cv-5p-gasolina-2021-en-sevilla-70500878-covo.aspx
PEUGEOT,PEUGEOT 208 Allure HYBRID 110 eDCS6,20.990 €,2025,12 km,Híbrido,110 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/peugeot/208/madrid/allure-hybrid-110-edcs6-electrico-hibrido-de-km0-70602604-kovn.aspx
AUDI,AUDI A3 Sportback 2.0 TDI Ambition,12.900 €,2011,193.132 km,Diesel,170 cv,Lugo,2026-05-11 13:41:28,B,https://www.coches.net/audi-a3-sportback-20-tdi-170cv-ambition-5p-diesel-2011-en-lugo-70475325-covo.aspx
LEXUS,LEXUS UX 2.0 300h UX Plus,36.990 €,2025,9931 km,Híbrido,199 cv,Burgos,2026-05-11 13:41:28,ECO,https://www.coches.net/lexus-ux-20-300h-ux-plus-5p-electrico-hibrido-2024-en-burgos-70595096-covo.aspx
RENAULT,RENAULT Arkana Techno ETECH full hybrid 105kW145CV,23.990 €,2024,53.988 km,Híbrido,145 cv,Cádiz,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/renault-arkana-techno-etech-full-hybrid-105kw145cv-5p-electrico-hibrido-2023-en-cadiz-70579874-covo.aspx
HYUNDAI,HYUNDAI Santa Fe 1.6 TGDi PHEV Tecno Auto 4x4,34.990 €,2022,74.014 km,Híbrido enchufable,265 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/hyundai-santa-fe-16-tgdi-phev-tecno-auto-4x4-5p-electrico-hibrido-2023-en-madrid-70582908-covo.aspx
VOLVO,VOLVO XC60 2.0 T8 AWD RDesign Auto,33.990 €,2020,98.000 km,Híbrido enchufable,390 cv,Valencia,2026-05-11 13:41:28,CERO,https://www.coches.net/volvo-xc60-20-t8-awd-rdesign-auto-5p-electrico-hibrido-2019-en-valencia-70539349-covo.aspx
CITROEN,CITROEN C3 1.4 HDi Premier,3.999 €,2004,156.000 km,Diesel,70 cv,Alicante,2026-05-11 13:41:28,B,https://www.coches.net/citroen-c3-14-hdi-premier-5p-diesel-2004-en-alicante-70499116-covo.aspx
BMW,BMW Serie 1 118d Business Auto.,21.990 €,2020,74.807 km,Diesel,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118d-business-auto-5p-diesel-2021-en-barcelona-70538583-covo.aspx
SUZUKI,SUZUKI Jimny 1.5 PRO 5MT,29.299 €,2022,25.814 km,Gasolina,102 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/suzuki-jimny-15-pro-5mt-3p-gasolina-2021-en-barcelona-70572375-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,37.900 €,2025,500 km,Híbrido enchufable,218 cv,Málaga,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2025-en-malaga-70577889-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,36.950 €,2025,16.000 km,Híbrido enchufable,218 cv,Málaga,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2025-en-malaga-70577966-covo.aspx
CUPRA,CUPRA Formentor 2.0 TDI 150 CV,21.990 €,2022,92.202 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/cupra-formentor-20-tdi-110kw-150-cv-5p-diesel-2023-en-madrid-70578435-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.0 TSI,11.990 €,2019,111.000 km,Gasolina,95 cv,Las Palmas,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/volkswagen-polo-advance-10-tsi-70kw-95cv-5p-gasolina-2020-en-las-palmas-70592772-covo.aspx
KIA,KIA XCeed 1.0 TGDi Drive,18.080 €,2025,18.238 km,Gasolina,100 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/kia-xceed-10-tgdi-drive-74kw-100cv-5p-gasolina-2025-en-madrid-70555343-covo.aspx
KIA,KIA XCeed 1.0 TGDi Drive,18.080 €,2025,14.471 km,Gasolina,100 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/kia-xceed-10-tgdi-drive-74kw-100cv-5p-gasolina-2025-en-madrid-70555346-covo.aspx
KIA,KIA XCeed 1.0 TGDi Drive,18.080 €,2025,17.954 km,Gasolina,100 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/kia-xceed-10-tgdi-drive-74kw-100cv-5p-gasolina-2025-en-madrid-70555350-covo.aspx
DACIA,DACIA Duster Journey HYBRID 4X2,26.460 €,2025,47 km,Híbrido,140 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/dacia/duster/barcelona/journey-hybrid-105kw-140cv-4x2-electrico-hibrido-de-km0-70561009-kovn.aspx
CITROEN,CITROEN C-Elysée BlueHDi Shine,5.999 €,2018,159.000 km,Diesel,102 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c-elysee-bluehdi-75kw-100cv-shine-4p-diesel-2018-en-malaga-70573803-covo.aspx
OPEL,OPEL Crossland 1.2 GS Line,10.750 €,2021,114.000 km,Gasolina,110 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/opel-crossland-12-81kw-110cv-gs-line-5p-gasolina-2021-en-malaga-70528397-covo.aspx
NISSAN,NISSAN JUKE dCi EU6 110 CV 6MT NCONNECTA,11.900 €,2017,145.577 km,Diesel,110 cv,Lugo,2026-05-11 13:41:28,C,https://www.coches.net/nissan-juke-dci-eu6-81-kw-110-cv-6mt-nconnecta-5p-diesel-2016-en-lugo-70536923-covo.aspx
NISSAN,NISSAN JUKE 1.5 dCi NCONNECTA 4X2,10.900 €,2016,159.262 km,Diesel,110 cv,Lugo,2026-05-11 13:41:28,C,https://www.coches.net/nissan-juke-15-dci-nconnecta-4x2-5p-diesel-2015-en-lugo-70536924-covo.aspx
KIA,KIA Rio 1.0 TGDi Drive,12.490 €,2018,60.150 km,Gasolina,100 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/kia-rio-10-tgdi-74kw-100cv-drive-5p-gasolina-2018-en-vizcaya-70513746-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI Maxx,22.950 €,2023,49.785 km,Gasolina,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-tucson-16-tgdi-110kw-150cv-maxx-5p-gasolina-2023-en-barcelona-70549401-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI N Line 30 Anivers,23.399 €,2022,66.838 km,Gasolina,150 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-tucson-16-tgdi-110kw-150cv-n-line-30-anivers-5p-gasolina-2022-en-sevilla-70550316-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 140H Advance,30.500 €,2025,18.300 km,Híbrido,140 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-140h-advance-5p-electrico-hibrido-2024-en-malaga-70580468-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV MT Concept,15.990 €,2024,71.072 km,Híbrido,100 cv,Valencia,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2024-en-valencia-70582538-covo.aspx
AUDI,AUDI Q3 Black line 35 TDI S tronic,38.500 €,2025,21.518 km,Diesel,150 cv,Cádiz,2026-05-11 13:41:28,C,https://www.coches.net/audi-q3-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2025-en-cadiz-70586060-covo.aspx
AUDI,AUDI Q3 Black line 35 TDI S tronic,38.900 €,2025,24.628 km,Diesel,150 cv,Cádiz,2026-05-11 13:41:28,C,https://www.coches.net/audi-q3-black-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2025-en-cadiz-70586075-covo.aspx
CITROEN,CITROEN Grand C4 Picasso PureTech 130 SS 6v EAT6 Feel,7.500 €,2016,110.000 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-grand-c4-picasso-puretech-130-ss-6v-eat6-feel-5p-gasolina-2016-en-madrid-70586869-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6T Klass,24.900 €,2023,25.347 km,Gasolina,150 cv,Valencia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/hyundai-tucson-16t-110kw-150cv-klass-5p-gasolina-2026-en-valencia-70579105-covo.aspx
PORSCHE,PORSCHE 911 Carrera,154.900 €,2024,4650 km,Gasolina,394 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/porsche-911-carrera-2p-gasolina-2025-en-barcelona-70591672-covo.aspx
FORD,FORD Focus 1.0 Ecoboost MHEV STLine X,19.000 €,2020,48.200 km,Híbrido,155 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-focus-10-ecoboost-mhev-114kw-stline-x-5p-electrico-hibrido-2020-en-madrid-70590727-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 CDI Style,9.500 €,2014,218.300 km,Diesel,109 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/mercedes-benz-clase-a-a-180-cdi-style-5p-diesel-2015-en-madrid-70572741-covo.aspx
AUDI,AUDI Q7 3.6 FSI quattro tiptronic,14.990 €,2007,182.000 km,Gasolina,280 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-q7-36-fsi-quattro-tiptronic-5p-gasolina-2008-en-madrid-70524009-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 225 eEAT8 Allure Pack,20.990 €,2022,40.186 km,Híbrido enchufable,225 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-pack-5p-electrico-hibrido-2022-en-madrid-70562468-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Passat Variant 2.0 TDI 140 DSG Highline BM Tech,7.850 €,2010,195.886 km,Diesel,140 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-passat-variant-20-tdi-140-dsg-highline-bm-tech-5p-diesel-2011-en-madrid-70564672-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touran Advance 2.0 TDI,28.100 €,2023,47.672 km,Diesel,122 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-touran-advance-20-tdi-90kw-122cv-5p-diesel-2022-en-madrid-70592395-covo.aspx
AUDI,AUDI A4 Avant 2.0 TDI multitronic DPF,8.790 €,2009,174.000 km,Diesel,143 cv,Burgos,2026-05-11 13:41:28,B,https://www.coches.net/audi-a4-avant-20-tdi-143cv-multitronic-dpf-5p-diesel-2009-en-burgos-70597525-covo.aspx
FORD,FORD Mondeo 2.0 Hibrido 138kW187CV Titanium HEV AT,17.490 €,2021,91.113 km,Híbrido,187 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-mondeo-20-hibrido-138kw187cv-titanium-hev-at-4p-electrico-hibrido-2021-en-madrid-70469296-covo.aspx
TOYOTA,TOYOTA Corolla 200H GRSport Touring Sport,32.900 €,2024,27.000 km,Híbrido,196 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-corolla-200h-grsport-touring-sport-5p-electrico-hibrido-2023-en-madrid-70587556-covo.aspx
OPEL,OPEL Crossland X 1.2 Edition,11.990 €,2021,98.063 km,Gasolina,110 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/opel-crossland-x-12-81kw-110cv-edition-5p-gasolina-2020-en-vizcaya-70589913-covo.aspx
PEUGEOT,PEUGEOT 308 SW Active Pack BlueHDi 130 SS,5.700 €,2021,274.208 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-308-sw-active-pack-bluehdi-130-ss-5p-diesel-2021-en-madrid-70590556-covo.aspx
RENAULT,RENAULT Trafic Equilibre Largo Ene Blue dCi,25.990 €,2023,88.986 km,Diesel,150 cv,Las Palmas,2026-05-11 13:41:28,C,https://www.coches.net/renault-trafic-equilibre-largo-ene-blue-dci-110kw-5p-diesel-2022-en-las-palmas-70594033-covo.aspx
FORD,FORD Focus 1.5 Ecoblue Active Auto SB,23.900 €,2023,41.172 km,Diesel,120 cv,Badajoz,2026-05-11 13:41:28,C,https://www.coches.net/ford-focus-15-ecoblue-88kw-active-auto-sb-5p-diesel-2022-en-badajoz-70502977-covo.aspx
AUDI,AUDI A6 40 TDI S tronic,28.900 €,2020,108.000 km,Híbrido,204 cv,Bizkaia,2026-05-11 13:41:28,ECO,https://www.coches.net/audi-a6-40-tdi-150kw-204cv-s-tronic-4p-electrico-hibrido-2020-en-vizcaya-70554899-covo.aspx
BMW,BMW X3 xDrive20d xLine,36.900 €,2022,82.000 km,Híbrido,190 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-x3-xdrive20d-xline-5p-electrico-hibrido-2022-en-madrid-70588234-covo.aspx
PEUGEOT,PEUGEOT 2008 Allure BlueHDI 130 SS EAT8,16.350 €,2023,78.000 km,Diesel,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-allure-bluehdi-130-ss-eat8-5p-diesel-2023-en-madrid-70591717-covo.aspx
PORSCHE,PORSCHE Macan S Diesel,36.800 €,2016,157.000 km,Diesel,258 cv,Tarragona,2026-05-11 13:41:28,C,https://www.coches.net/porsche-macan-s-diesel-5p-diesel-2017-en-tarragona-70592182-covo.aspx
OPEL,OPEL Crossland X 1.5D Innovation SS,14.000 €,2019,30.000 km,Diesel,102 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/opel-crossland-x-15d-75kw-102cv-innovation-ss-5p-diesel-2020-en-sevilla-70122484-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Citan 109 CDI Tourer Pure Largo,12.900 €,2019,170.000 km,Diesel,95 cv,Sevilla,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mercedes-benz-citan-109-cdi-tourer-pure-largo-5p-diesel-2019-en-sevilla-70598976-covo.aspx
FORD,FORD Puma 1.0 EcoBoost Titanium MHEV,14.000 €,2020,62.014 km,Híbrido,125 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/ford-puma-10-ecoboost-92kw-125cv-titanium-mhev-5p-electrico-hibrido-2021-en-madrid-70600866-covo.aspx
MAZDA,MAZDA CX-5 2.0 GE 2WD Newground,24.900 €,2022,46.919 km,Gasolina,165 cv,Valencia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mazda-cx-5-20-ge-121kw-165cv-2wd-newground-5p-gasolina-2022-en-valencia-70602639-covo.aspx
FORD,FORD Edge 2.0 TDCI Titanium 4WD Auto,16.300 €,2017,212.590 km,Diesel,210 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/ford-edge-20-tdci-154kw-titanium-4wd-auto-5p-diesel-2017-en-madrid-70602678-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV iMT Concept,14.300 €,2021,112.500 km,Híbrido,100 cv,Alicante,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-imt-concept-5p-electrico-hibrido-2022-en-alicante-70603027-covo.aspx
BMW,BMW X1 sDrive18dA Business,18.290 €,2017,146.814 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-x1-sdrive18da-business-5p-diesel-2019-en-madrid-70604510-covo.aspx
OPEL,OPEL Astra 1.2T XHT GS,17.990 €,2023,58.858 km,Gasolina,130 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-astra-12t-xht-96kw-130cv-gs-5p-gasolina-2023-en-madrid-70458181-covo.aspx
CITROEN,CITROEN C4 1.6 eHDi Collection,6.499 €,2015,230.000 km,Diesel,114 cv,Murcia,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-16-ehdi-115cv-collection-5p-diesel-2014-en-murcia-70573146-covo.aspx
AUDI,AUDI A4 2.0 TDI multitronic,10.400 €,2012,203.000 km,Diesel,143 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/audi-a4-20-tdi-143cv-multitronic-4p-diesel-2013-en-madrid-70590487-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d,17.995 €,2021,260.000 km,Diesel,116 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-a-a-180-d-5p-diesel-2020-en-sevilla-70593586-covo.aspx
AUDI,AUDI A1 Sportback Adrenalin 30 TFSI S tron,24.990 €,2024,19.782 km,Gasolina,110 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-adrenalin-30-tfsi-81kw-s-tron-5p-gasolina-2024-en-barcelona-70582933-covo.aspx
PEUGEOT,PEUGEOT 308 SW Allure Pack BlueHDi 130 SS EAT8,20.599 €,2022,33.701 km,Diesel,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-308-sw-allure-pack-bluehdi-130-ss-eat8-5p-diesel-2022-en-barcelona-70550015-covo.aspx
PEUGEOT,PEUGEOT 208 BlueHDi Active,10.500 €,2022,129.975 km,Diesel,100 cv,Navarra,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-208-bluehdi-73kw-100cv-active-5p-diesel-2021-en-navarra-70573371-covo.aspx
PEUGEOT,PEUGEOT 208 Active Puretech 75,8.990 €,2023,92.213 km,Gasolina,75 cv,Navarra,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-208-active-puretech-75-5p-gasolina-2023-en-navarra-70573446-covo.aspx
AUDI,AUDI A3 Sportback Black line 35 TDI S tron,30.890 €,2022,49.900 km,Diesel,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a3-sportback-black-line-35-tdi-110kw-s-tron-5p-diesel-2023-en-barcelona-70574471-covo.aspx
BMW,BMW Serie 4 M4 Competition Coupe M xDrive,105.000 €,2025,4000 km,Gasolina,530 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-4-m4-competition-coupe-m-xdrive-2p-gasolina-2025-en-madrid-70577512-covo.aspx
OPEL,OPEL Astra 1.6 Turbo SS GSi Line,15.980 €,2019,93.751 km,Gasolina,200 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-astra-16-turbo-ss-gsi-line-5p-gasolina-2019-en-madrid-70469032-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 250 e,26.999 €,2021,192.000 km,Híbrido enchufable,218 cv,Sevilla,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-cla-cla-250-e-4p-electrico-hibrido-2021-en-sevilla-70558916-covo.aspx
PORSCHE,PORSCHE Panamera Turbo S EHybrid Sport Turismo,94.000 €,2020,62.000 km,Híbrido enchufable,680 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/porsche-panamera-turbo-s-ehybrid-sport-turismo-5p-electrico-hibrido-2020-en-madrid-70571153-covo.aspx
BMW,BMW X2 sDrive20i DCT,44.900 €,2024,26.968 km,Híbrido,170 cv,Málaga,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-x2-sdrive20i-dct-5p-electrico-hibrido-2024-en-malaga-70571538-covo.aspx
TOYOTA,TOYOTA Verso 140 MDRV Advance 7pl.,16.500 €,2014,59.893 km,Gasolina,147 cv,Navarra,2026-05-11 13:41:28,C,https://www.coches.net/toyota-verso-140-mdrv-advance-7pl-5p-gasolina-2015-en-navarra-70571612-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT TOU SPORT,16.990 €,2021,131.000 km,Híbrido,122 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-tou-sport-5p-electrico-hibrido-2021-en-barcelona-70575511-covo.aspx
ALFA,ALFA ROMEO Stelvio 2.2 Diesel Executive Q4,24.990 €,2019,79.595 km,Diesel,210 cv,Murcia,2026-05-11 13:41:28,C,https://www.coches.net/alfa-romeo-stelvio-22-diesel-154kw-210cv-executive-q4-5p-diesel-2019-en-murcia-70577096-covo.aspx
TOYOTA,TOYOTA Auris 1.2 120T Active Business Plus,14.490 €,2018,75.417 km,Gasolina,116 cv,Gipuzkoa,2026-05-11 13:41:28,C,https://www.coches.net/toyota-auris-12-120t-active-business-plus-5p-gasolina-2018-en-guipuzcoa-70581896-covo.aspx
BMW,BMW X3 xDrive20d,30.890 €,2019,95.228 km,Diesel,190 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2019-en-barcelona-70554782-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TDI DSG GTD BMT,12.000 €,2014,203.000 km,Diesel,184 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-20-tdi-184cv-dsg-gtd-bmt-5p-diesel-2014-en-madrid-70572689-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTD 2.0 TDI DSG BMT,14.990 €,2015,178.465 km,Diesel,184 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-golf-gtd-20-tdi-184cv-dsg-bmt-5p-diesel-2015-en-madrid-70578522-covo.aspx
CITROEN,CITROEN C3 BlueHDi 75 Live Edition,7.480 €,2016,133.490 km,Diesel,75 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-bluehdi-75-live-edition-5p-diesel-2015-en-barcelona-70578763-covo.aspx
MINI,MINI COUNTRYMAN One D,20.900 €,2021,114.000 km,Diesel,116 cv,Cádiz,2026-05-11 13:41:28,C,https://www.coches.net/mini-countryman-one-d-5p-diesel-2022-en-cadiz-70563885-covo.aspx
SEAT,SEAT Ibiza 1.2 TSI Style,8.490 €,2016,143.000 km,Gasolina,90 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/seat-ibiza-12-tsi-66kw-90cv-style-5p-gasolina-2017-en-madrid-70591310-covo.aspx
SEAT,SEAT Ibiza 1.2 TSI Reference,7.990 €,2017,160.000 km,Gasolina,90 cv,Toledo,2026-05-11 13:41:28,C,https://www.coches.net/seat-ibiza-12-tsi-66kw-90cv-reference-5p-gasolina-2017-en-toledo-70591805-covo.aspx
SEAT,SEAT Ibiza 1.2 TSI Reference,7.690 €,2013,76.000 km,Gasolina,85 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/seat-ibiza-12-tsi-85cv-reference-5p-gasolina-2013-en-madrid-70592167-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 1.6 TDI BlueMotion,4.900 €,2011,257.318 km,Diesel,105 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-golf-16-tdi-105cv-bluemotion-3p-diesel-2011-en-madrid-70580012-covo.aspx
CUPRA,CUPRA Formentor 1.5 eTSI 150 CV DSG,30.990 €,2024,29.137 km,Híbrido,150 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/cupra-formentor-15-etsi-110kw-150-cv-dsg-5p-electrico-hibrido-2025-en-barcelona-70591243-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 d,26.975 €,2021,78.000 km,Diesel,116 cv,Zaragoza,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-b-b-180-d-5p-diesel-2022-en-zaragoza-70560836-covo.aspx
RENAULT,RENAULT Mégane Dynamique 1.5dCi eco2,5.990 €,2009,186.376 km,Diesel,105 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/renault-megane-dynamique-15dci-105cv-eco2-5p-diesel-2009-en-madrid-70531729-covo.aspx
HONDA,HONDA Accord 2.2 iCTDi Sport Edicion Especial,7.499 €,2008,158.000 km,Diesel,140 cv,Córdoba,2026-05-11 13:41:28,B,https://www.coches.net/honda-accord-22-ictdi-sport-edicion-especial-4p-diesel-2008-en-cordoba-70522189-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Sport 2.0 TDI 4Motion DSG,29.990 €,2020,113.300 km,Diesel,190 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-tiguan-sport-20-tdi-140kw-190cv-4motion-dsg-5p-diesel-2020-en-malaga-70578952-covo.aspx
TOYOTA,TOYOTA Auris 1.8 140H Hybrid Active,10.900 €,2017,106.000 km,Híbrido,136 cv,Las Palmas,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/toyota-auris-18-140h-hybrid-active-5p-electrico-hibrido-2018-en-las-palmas-70569191-covo.aspx
