Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
KIA,KIA Niro 1.6 GDi PHEV Concept,27.890 €,2023,17 km,Híbrido enchufable,183 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-niro-16-gdi-phev-135kw-183cv-concept-5p-electrico-hibrido-2024-en-sevilla-61872884-covo.aspx
MINI,MINI MINI COOPER 5 PUERTAS,17.490 €,2021,115.774 km,Gasolina,136 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/mini-mini-cooper-5-puertas-5p-gasolina-2022-en-sta-c-tenerife-61887195-covo.aspx
MINI,MINI MINI COOPER 5 PUERTAS,20.900 €,2022,50.416 km,Gasolina,136 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/mini-mini-cooper-5-puertas-5p-gasolina-2023-en-sta-c-tenerife-61887196-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 1.5 I3 PHEV 309PS AWD Auto SE,44.900 €,2023,24.500 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/land-rover-discovery-sport-15-i3-phev-309ps-awd-auto-se-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887258-covo.aspx
JAGUAR,JAGUAR F-Pace 2.0D I4 204PS AWD Auto MHEV RDynamic S,48.900 €,2022,39.005 km,Híbrido,204 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/jaguar-f-pace-20d-i4-204ps-awd-auto-mhev-rdynamic-s-5p-electrico-hibrido-2024-en-sta-c-tenerife-61887260-covo.aspx
JAGUAR,JAGUAR i-Pace EV400 S AUTO 4WD,38.900 €,2021,39.760 km,Eléctrico,400 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/jaguar-i-pace-ev400-s-auto-4wd-5p-electrico-hibrido-2021-en-sta-c-tenerife-61887262-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P160 AUTO MHEV,31.900 €,2022,36.139 km,Híbrido,160 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/land-rover-range-rover-evoque-15-p160-auto-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887263-covo.aspx
JAGUAR,JAGUAR E-Pace 2.0D RDynamic,22.800 €,2018,71.691 km,Diesel,150 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/jaguar-e-pace-20d-110kw-rdynamic-5p-diesel-2018-en-sta-c-tenerife-61887284-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D204 Dynamic SE AUTO 4WD MHEV,44.900 €,2024,28.900 km,Híbrido,204 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/land-rover-range-rover-evoque-20-d204-dynamic-se-auto-4wd-mhev-5p-electrico-hibrido-2024-en-sta-c-tenerife-61887290-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e RDynamic S AUTO 4WD PHEV,41.900 €,2024,16.000 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-rdynamic-s-auto-4wd-phev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887291-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0D D240 RDynamic SE 4WD Auto,37.900 €,2017,90.253 km,Diesel,240 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/land-rover-range-rover-velar-20d-d240-rdynamic-se-4wd-auto-5p-diesel-2018-en-sta-c-tenerife-61887292-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D150 FWD,28.900 €,2021,22.354 km,Diesel,150 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/land-rover-range-rover-evoque-20-d150-fwd-5p-diesel-2020-en-sta-c-tenerife-61887294-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 RDynamic S AUTO 4WD MHEV,35.900 €,2022,37.800 km,Híbrido,163 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/land-rover-range-rover-evoque-20-d163-rdynamic-s-auto-4wd-mhev-5p-electrico-hibrido-2022-en-sta-c-tenerife-61887296-covo.aspx
JAGUAR,JAGUAR XF 2.0D RSport Auto 4WD,19.800 €,2016,50.800 km,Diesel,180 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/jaguar-xf-20d-132kw-180cv-rsport-auto-4wd-4p-diesel-2017-en-sta-c-tenerife-61887297-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e I3 S AUTO 4WD PHEV,47.900 €,2024,18.657 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-s-auto-4wd-phev-5p-electrico-hibrido-2024-en-sta-c-tenerife-61887301-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 SE AUTO 4WD MHEV,35.900 €,2023,41.900 km,Híbrido,163 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-20-d163-se-auto-4wd-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887302-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 RDynamic S AUTO 4WD MHEV,35.900 €,2023,38.900 km,Híbrido,163 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-20-d163-rdynamic-s-auto-4wd-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887303-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e I3 S AUTO 4WD PHEV,49.900 €,2025,12 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-s-auto-4wd-phev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887307-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 2.0 D163 RDynamic S AUTO 4WD MHEV,35.900 €,2022,51.900 km,Híbrido,163 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/land-rover-range-rover-evoque-20-d163-rdynamic-s-auto-4wd-mhev-5p-electrico-hibrido-2022-en-sta-c-tenerife-61887328-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e I3 S AUTO 4WD PHEV,47.900 €,2024,16.900 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-s-auto-4wd-phev-5p-electrico-hibrido-2024-en-sta-c-tenerife-61887329-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0D D240 S 4WD Auto,38.900 €,2018,27.101 km,Diesel,240 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-velar-20d-d240-s-4wd-auto-5p-diesel-2018-en-sta-c-tenerife-61887337-covo.aspx
JAGUAR,JAGUAR F-Type 2.0 I4 300PS RWD Auto RDynamic,58.900 €,2021,32.401 km,Gasolina,300 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/jaguar-f-type-20-i4-300ps-rwd-auto-rdynamic-3p-gasolina-2021-en-sta-c-tenerife-61887341-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e I3 SE AUTO 4WD PHEV,36.900 €,2022,35.000 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-se-auto-4wd-phev-5p-electrico-hibrido-2023-en-sta-c-tenerife-61887342-covo.aspx
BMW,BMW X6 xDrive30d,58.000 €,2021,60.000 km,Híbrido,286 cv,Murcia,2026-05-07 12:22:40,ECO,https://www.coches.net/bmw-x6-xdrive30d-5p-electrico-hibrido-2022-en-murcia-61923927-covo.aspx
BMW,BMW Serie 4 430d Auto. Gran Coupe,25.490 €,2019,179.000 km,Diesel,258 cv,Castellón,2026-05-07 12:22:40,C,https://www.coches.net/bmw-serie-4-430d-auto-gran-coupe-5p-diesel-2019-en-castellon-61928425-covo.aspx
KIA,KIA Sportage 1.6 TGDi Drive 4x2,25.990 €,2024,32.055 km,Gasolina,150 cv,Sevilla,2026-05-07 12:22:40,C,https://www.coches.net/kia-sportage-16-tgdi-110kw-150cv-drive-4x2-5p-gasolina-2024-en-sevilla-61991499-covo.aspx
SEAT,SEAT Arona 1.0 TSI DSG FR XM,19.900 €,2024,17.268 km,Gasolina,115 cv,Gipuzkoa,2026-05-07 12:22:40,C,https://www.coches.net/seat-arona-10-tsi-85kw-115cv-dsg-fr-xm-5p-gasolina-2025-en-guipuzcoa-62024245-covo.aspx
KIA,KIA e-Soul eSoul Drive Long Range,25.190 €,2020,18.762 km,Eléctrico,204 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-e-soul-esoul-150kw-204cv-drive-long-range-5p-electrico-hibrido-2019-en-sevilla-62035197-covo.aspx
SKODA,SKODA Fabia 1.0 TSI DSG Design,19.500 €,2025,15.597 km,Gasolina,115 cv,Gipuzkoa,2026-05-07 12:22:40,C,https://www.coches.net/skoda-fabia-10-tsi-85kw-115cv-dsg-design-5p-gasolina-2025-en-guipuzcoa-62058066-covo.aspx
AUDI,AUDI Q3 45 TFSI e S tronic S Line,26.900 €,2021,231.000 km,Híbrido enchufable,245 cv,Asturias,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/audi-q3-45-tfsi-e-180kw-s-tronic-s-line-5p-electrico-hibrido-2022-en-asturias-62084695-covo.aspx
SEAT,SEAT Arona 1.0 TSI DSG FR XM,19.900 €,2024,16.600 km,Gasolina,110 cv,Gipuzkoa,2026-05-07 12:22:40,C,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-dsg-fr-xm-5p-gasolina-2024-en-guipuzcoa-62096324-covo.aspx
SKODA,SKODA Scala 1.0 TSI 115 CV SELECTION,20.500 €,2024,20.627 km,Gasolina,115 cv,Gipuzkoa,2026-05-07 12:22:40,C,https://www.coches.net/skoda-scala-10-tsi-85kw-115-cv-selection-5p-gasolina-2025-en-guipuzcoa-62127254-covo.aspx
RENAULT,RENAULT Austral Techno ETech Full Hybrid,28.435 €,2025,26.201 km,Híbrido,200 cv,Barcelona,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/renault-austral-techno-etech-full-hybrid-147kw-200cv-5p-electrico-hibrido-2025-en-barcelona-62137665-covo.aspx
PEUGEOT,PEUGEOT Rifter Allure Pack Standard BlueHDi,17.990 €,2021,138.791 km,Diesel,130 cv,Murcia,2026-05-07 12:22:40,C,https://www.coches.net/peugeot-rifter-allure-pack-standard-bluehdi-96kw-5p-diesel-2021-en-murcia-62149913-covo.aspx
AUDI,AUDI A5 RS 5 4.2 FSI quattro S tronic,25.990 €,2011,200.000 km,Gasolina,450 cv,A Coruña,2026-05-07 12:22:40,C,https://www.coches.net/audi-a5-rs-5-42-fsi-quattro-s-tronic-2p-gasolina-2011-en-a-coruna-62170286-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0L eD4 4x2 HSE,15.000 €,2016,150.000 km,Diesel,150 cv,Murcia,2026-05-07 12:22:40,C,https://www.coches.net/land-rover-discovery-sport-20l-ed4-110kw-150cv-4x2-hse-5p-diesel-2017-en-murcia-62181217-covo.aspx
RENAULT,RENAULT Austral Techno ETech Full Hybrid,34.160 €,2025,12.222 km,Híbrido,200 cv,Barcelona,2026-05-07 12:22:40,UNKNOWN,https://www.coches.net/renault-austral-techno-etech-full-hybrid-147kw-200cv-5p-electrico-hibrido-2024-en-barcelona-62218715-covo.aspx
KIA,KIA Ceed Tourer Tourer 1.6 GDi PHEV 104kW141CV eMotion,24.590 €,2021,28.970 km,Híbrido enchufable,141 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-ceed-tourer-tourer-16-gdi-phev-104kw141cv-emotion-5p-electrico-hibrido-2021-en-sevilla-62246937-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eMotion,26.790 €,2023,9922 km,Híbrido enchufable,141 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-emotion-5p-electrico-hibrido-2023-en-sevilla-62247138-covo.aspx
KIA,KIA Ceed Tourer Tourer 1.6 GDi PHEV eTech,24.510 €,2021,31.549 km,Híbrido enchufable,141 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-ceed-tourer-tourer-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2021-en-sevilla-62248126-covo.aspx
KIA,KIA Niro 1.6 GDi PHEV Drive,25.990 €,2022,26.641 km,Híbrido enchufable,183 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-niro-16-gdi-phev-135kw-183cv-drive-5p-electrico-hibrido-2023-en-sevilla-62249266-covo.aspx
AUDI,AUDI A8 50 TDI quattro tiptronic,51.490 €,2022,100.051 km,Híbrido,286 cv,Madrid,2026-05-07 12:22:40,ECO,https://www.coches.net/audi-a8-50-tdi-210kw-286cv-quattro-tiptronic-4p-electrico-hibrido-2022-en-madrid-62250127-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance RLine 1.0 TSI,17.590 €,2022,104.060 km,Gasolina,110 cv,Madrid,2026-05-07 12:22:40,C,https://www.coches.net/volkswagen-t-roc-advance-rline-10-tsi-81kw-110cv-5p-gasolina-2022-en-madrid-62250128-covo.aspx
KIA,KIA e-Niro eNiro Emotion Long Range,24.690 €,2022,23.756 km,Eléctrico,204 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-e-niro-eniro-150kw-emotion-long-range-5p-electrico-hibrido-2022-en-sevilla-62250255-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TSI DSG GTI BMT,15.000 €,2014,200.000 km,Gasolina,220 cv,Murcia,2026-05-07 12:22:40,C,https://www.coches.net/volkswagen-golf-20-tsi-220cv-dsg-gti-bmt-3p-gasolina-2015-en-murcia-62266900-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Arteon 2.0 TDI,22.999 €,2022,169.000 km,Diesel,150 cv,Cáceres,2026-05-07 12:22:40,C,https://www.coches.net/volkswagen-arteon-20-tdi-110kw-150cv-5p-diesel-2022-en-caceres-62285477-covo.aspx
BMW,BMW X2 sDrive18i,21.950 €,2020,132.000 km,Gasolina,136 cv,Cáceres,2026-05-07 12:22:40,C,https://www.coches.net/bmw-x2-sdrive18i-5p-gasolina-2021-en-caceres-62285784-covo.aspx
FORD,FORD Focus 1.6 TDCi Trend,6.990 €,2011,188.000 km,Diesel,115 cv,Castellón,2026-05-07 12:22:40,B,https://www.coches.net/ford-focus-16-tdci-115cv-trend-5p-diesel-2011-en-castellon-62298900-covo.aspx
SEAT,SEAT Alhambra 1.9 TDI Reference Plus,4.490 €,2007,439.000 km,Diesel,115 cv,Castellón,2026-05-07 12:22:40,B,https://www.coches.net/seat-alhambra-19-tdi-115cv-reference-plus-5p-diesel-2008-en-castellon-62298956-covo.aspx
FORD,FORD Mondeo 1.5 EcoBoost Trend,14.999 €,2017,158.000 km,Gasolina,160 cv,Navarra,2026-05-07 12:22:40,C,https://www.coches.net/ford-mondeo-15-ecoboost-118kw-160cv-trend-5p-gasolina-2018-en-navarra-62300899-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV More,38.900 €,2025,2500 km,Híbrido enchufable,276 cv,Asturias,2026-05-07 12:22:40,CERO,https://www.coches.net/km-0/lynk--co/01/asturias/15-phev-more-electrico-hibrido-de-km0-62353265-kovn.aspx
LYNK,LYNK & CO 08 1.5 PHEV More,48.900 €,2025,5000 km,Híbrido enchufable,350 cv,Asturias,2026-05-07 12:22:40,CERO,https://www.coches.net/km-0/lynk--co/08/asturias/15-phev-more-electrico-hibrido-de-km0-62353326-kovn.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0D D240 RDynamic SE 4WD Auto,28.900 €,2017,92.900 km,Diesel,240 cv,Asturias,2026-05-07 12:22:40,C,https://www.coches.net/land-rover-range-rover-velar-20d-d240-rdynamic-se-4wd-auto-5p-diesel-2018-en-asturias-62355735-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0 D180 RDynamic S 4WD Auto,30.900 €,2018,61.000 km,Diesel,180 cv,Asturias,2026-05-07 12:22:40,C,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-rdynamic-s-4wd-auto-5p-diesel-2019-en-asturias-62355810-covo.aspx
LYNK,LYNK & CO 01 1.5 PHEV 6.6kW,33.900 €,2024,500 km,Híbrido enchufable,261 cv,Asturias,2026-05-07 12:22:40,CERO,https://www.coches.net/lynk--co-01-15-phev-66kw-5p-electrico-hibrido-2023-en-asturias-62356176-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0D eD4 163 PS FWD Manual RDynamic SE,45.900 €,2023,20.000 km,Diesel,163 cv,Asturias,2026-05-07 12:22:40,ECO,https://www.coches.net/land-rover-discovery-sport-20d-ed4-163-ps-fwd-manual-rdynamic-se-5p-diesel-2023-en-asturias-62356428-covo.aspx
SKODA,SKODA Karoq 1.5 TSI ACT Selection,26.900 €,2025,6251 km,Gasolina,150 cv,Gipuzkoa,2026-05-07 12:22:40,C,https://www.coches.net/skoda-karoq-15-tsi-110kw-150cv-act-selection-5p-gasolina-2025-en-guipuzcoa-62364936-covo.aspx
AUDI,AUDI A3 Sportback Genuine 40 TFSI e S tron,42.500 €,2025,300 km,Híbrido enchufable,204 cv,Jaén,2026-05-07 12:22:40,CERO,https://www.coches.net/audi-a3-sportback-genuine-40-tfsi-e-150kw-s-tron-5p-electrico-hibrido-2025-en-jaen-62384075-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eTech,26.380 €,2023,9232 km,Híbrido enchufable,141 cv,Sevilla,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2023-en-sevilla-62402849-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC,36.990 €,2022,63.500 km,Híbrido enchufable,306 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/mercedes-benz-clase-glc-glc-300-de-4matic-5p-electrico-hibrido-2022-en-las-palmas-62413460-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 300 de 4MATIC,55.990 €,2024,41.000 km,Híbrido enchufable,333 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/mercedes-benz-glc-coupe-glc-300-de-4matic-5p-electrico-hibrido-2024-en-las-palmas-62413464-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,14.990 €,2024,31.000 km,Gasolina,100 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2024-en-las-palmas-62418353-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,26.990 €,2022,44.650 km,Híbrido enchufable,218 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2022-en-las-palmas-62418356-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eTech,17.990 €,2022,79.500 km,Híbrido enchufable,141 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2021-en-las-palmas-62420946-covo.aspx
SEAT,SEAT León 1.5 eTSI DSG7 SS FR Go XL,13.590 €,2021,203.480 km,Híbrido,150 cv,Madrid,2026-05-07 12:22:40,ECO,https://www.coches.net/seat-leon-15-etsi-110kw-dsg7-ss-fr-go-xl-5p-electrico-hibrido-2022-en-madrid-62427109-covo.aspx
VOLVO,VOLVO V60 Cross Country 2.0 B4 D AWD Cross Country Core Auto,26.900 €,2022,161.645 km,Híbrido,197 cv,Jaén,2026-05-07 12:22:40,ECO,https://www.coches.net/volvo-v60-cross-country-20-b4-d-awd-cross-country-core-auto-5p-electrico-hibrido-2023-en-jaen-62437005-covo.aspx
OPEL,OPEL Grandland X PHEV 1.6 Turbo Edition Auto 4x2,17.990 €,2022,60.500 km,Híbrido enchufable,224 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/opel-grandland-x-phev-16-turbo-edition-auto-4x2-5p-electrico-hibrido-2021-en-las-palmas-62438281-covo.aspx
JEEP,JEEP Compass 1.4 Mair Longitude 4x2,14.990 €,2020,102.500 km,Gasolina,140 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/jeep-compass-14-mair-103kw-longitude-4x2-5p-gasolina-2020-en-las-palmas-62438284-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eDrive,16.990 €,2021,76.000 km,Híbrido enchufable,141 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2021-en-las-palmas-62438286-covo.aspx
AUDI,AUDI A1 Sportback 25 TFSI,16.990 €,2022,59.000 km,Gasolina,95 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/audi-a1-sportback-25-tfsi-70kw-95cv-5p-gasolina-2022-en-las-palmas-62438294-covo.aspx
FIAT,FIAT 500C Dolcevita 1.0 Hybrid 70 CV,11.990 €,2023,70.000 km,Híbrido,70 cv,Las Palmas,2026-05-07 12:22:40,ECO,https://www.coches.net/fiat-500c-dolcevita-10-hybrid-51kw-70-cv-2p-electrico-hibrido-2022-en-las-palmas-62438301-covo.aspx
HYUNDAI,HYUNDAI i10 1.0 Klass,10.990 €,2023,73.000 km,Gasolina,67 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/hyundai-i10-10-klass-5p-gasolina-2023-en-las-palmas-62438304-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eMotion,18.990 €,2021,47.000 km,Híbrido enchufable,141 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-emotion-5p-electrico-hibrido-2022-en-las-palmas-62438307-covo.aspx
RENAULT,RENAULT Arkana Zen TCe 103kW140CV EDC mild hybrid,19.990 €,2021,72.000 km,Híbrido,140 cv,Las Palmas,2026-05-07 12:22:40,ECO,https://www.coches.net/renault-arkana-zen-tce-103kw140cv-edc-mild-hybrid-5p-electrico-hibrido-2021-en-las-palmas-62438308-covo.aspx
RENAULT,RENAULT Clio Intens ETech Hibrido,15.990 €,2021,66.000 km,Híbrido,140 cv,Las Palmas,2026-05-07 12:22:40,ECO,https://www.coches.net/renault-clio-intens-etech-hibrido-104-kw-140cv-5p-electrico-hibrido-2021-en-las-palmas-62438309-covo.aspx
PEUGEOT,PEUGEOT 3008 Hybrid 225 eEAT8 Allure,19.990 €,2021,18.800 km,Híbrido enchufable,225 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/peugeot-3008-hybrid-225-eeat8-allure-5p-electrico-hibrido-2020-en-sta-c-tenerife-62451018-covo.aspx
FORD,FORD Puma 1.0 EcoBoost STLine MHEV,21.990 €,2024,1100 km,Híbrido,125 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/ford-puma-10-ecoboost-125cv-stline-mhev-5p-electrico-hibrido-2023-en-sta-c-tenerife-62451023-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance 1.5 TSI DSG,19.990 €,2022,71.000 km,Gasolina,150 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/volkswagen-t-roc-advance-15-tsi-110kw-150cv-dsg-5p-gasolina-2022-en-sta-c-tenerife-62451024-covo.aspx
JEEP,JEEP Avenger 1.2 G Altitude,16.990 €,2024,70.000 km,Gasolina,100 cv,Sta. C. Tenerife,2026-05-07 12:22:40,C,https://www.coches.net/jeep-avenger-12-g-74kw-100cv-altitude-5p-gasolina-2023-en-sta-c-tenerife-62460923-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT TOU SPORT,19.990 €,2022,58.000 km,Híbrido,122 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-tou-sport-5p-electrico-hibrido-2021-en-sta-c-tenerife-62460924-covo.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto,31.990 €,2022,79.000 km,Híbrido enchufable,340 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2021-en-sta-c-tenerife-62467478-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Evoque 1.5 P300e I3 S AUTO 4WD PHEV,30.990 €,2021,33.000 km,Híbrido enchufable,309 cv,Sta. C. Tenerife,2026-05-07 12:22:40,CERO,https://www.coches.net/land-rover-range-rover-evoque-15-p300e-i3-s-auto-4wd-phev-5p-electrico-hibrido-2022-en-sta-c-tenerife-62467482-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV Xtronic Tekna,24.990 €,2024,52.000 km,Híbrido,158 cv,Sta. C. Tenerife,2026-05-07 12:22:40,ECO,https://www.coches.net/nissan-qashqai-digt-116kw-mhev-xtronic-tekna-5p-electrico-hibrido-2024-en-sta-c-tenerife-62467483-covo.aspx
JEEP,JEEP Avenger 1.2 G Altitude,16.990 €,2024,71.500 km,Gasolina,100 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/jeep-avenger-12-g-74kw-100cv-altitude-5p-gasolina-2024-en-las-palmas-62473543-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC GLC 300 e 4MATIC,36.990 €,2022,73.000 km,Híbrido enchufable,313 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/mercedes-benz-glc-glc-300-e-4matic-5p-electrico-hibrido-2023-en-las-palmas-62474068-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Life 1.4 TSI eHybrid DSG,24.990 €,2023,55.750 km,Híbrido enchufable,245 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/volkswagen-tiguan-life-14-tsi-ehybrid-180kw-245cv-dsg-5p-electrico-hibrido-2023-en-las-palmas-62474151-covo.aspx
SKODA,SKODA Kamiq 1.5 TSI Ambition,19.990 €,2021,63.000 km,Gasolina,150 cv,Las Palmas,2026-05-07 12:22:40,C,https://www.coches.net/skoda-kamiq-15-tsi-110kw-150cv-ambition-5p-gasolina-2022-en-las-palmas-62475759-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6 TGDI PHEV Maxx Auto 4X4,24.990 €,2022,54.000 km,Híbrido enchufable,265 cv,Las Palmas,2026-05-07 12:22:40,CERO,https://www.coches.net/hyundai-tucson-16-tgdi-phev-195kw-maxx-auto-4x4-5p-electrico-hibrido-2021-en-las-palmas-62475962-covo.aspx
